Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt201208_cp6_q1_s10,synopsis,,祠が近づいた頃、再び幽世の軍勢が現れる。数の多さに苦戦する一行だったが、そこに眠りから覚めた星晶獣・リョウメンスクナが現れ、幽世の軍勢の動きを止めた。リョウメンスクナは幽世の門の封印を見張るために作られたという。煉獄達は門を再封印するというリョウメンスクナに同行させてほしいと頼むが、リョウメンスクナは門に近づけさせるわけにはいかないと拒否するのだった。,"사당이 가까워진 무렵, 다시 유세의 군세가 나타난다. 수가 너무 많아 고전하는 일행이었지만, 거기에 잠에서 깬 성정수 료멘스쿠나가 나타나 유세의 군세의 움직임을 멈춘다. 료멘스쿠나는 유세의 문의 봉인을 감시하기 위해 만들어졌다고한다. 렌고쿠 일행은 문을 다시 봉인하려는 료멘스쿠나에 동행시켜달라고 부탁하지만 료멘스쿠나는 문에 접근하게 할 수는 없다고 거부하는 것이었다."
Japanese,scene_evt201208_cp6_q1_s10,detail,비,なぁ、見ろよ！,저기 봐!
Japanese,scene_evt201208_cp6_q1_s10,detail,루리아,空が赤いです……,하늘이 붉어요...
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,っつーことはつまり、<br>また化け物共が現れるんだな！,그렇다는 말은 또 괴물들이 나온다는 거군!
Japanese,scene_evt201208_cp6_q1_s10,detail,나타쿠,現れるだろうが、<br>それだけじゃない。<br>おそらく門がもうすぐそこだ。,나오긴 하겠지만 그것뿐만이 아니다. 아마도 문에 거의 가까워졌을 거다.
Japanese,scene_evt201208_cp6_q1_s10,detail,나타쿠,見ろ。,저걸 봐라.
Japanese,scene_evt201208_cp6_q1_s10,detail,나타쿠,少し先……空の赤が深い。<br>あの下に門がある。,저 앞쪽... 하늘의 색이 더 붉다. 저 아래에 문이 있다.
Japanese,scene_evt201208_cp6_q1_s10,detail,아가츠마 젠이츠,ひぃ……っ！<br>ついに来ちゃったってことぉ！？,히익! 드디어 도착했다는 거야?
Japanese,scene_evt201208_cp6_q1_s10,detail,아가츠마 젠이츠,何度でも言うけど、<br>俺は役に立たないからな！？,몇 번이나 말하지만 나는 도움이 안 될 거야!
Japanese,scene_evt201208_cp6_q1_s10,detail,아가츠마 젠이츠,<span class='scene-font-4'>だから守ってくれよぉ！</span><br><span class='scene-font-4'>炭治郎ぉ～！！</span>,"<span class='scene-font-4'>그러니까 지켜줘, 탄지로오~~</span>"
Japanese,scene_evt201208_cp6_q1_s10,detail,카마도 탄지로,落ち着け善逸！<br>俺も何度も言ってるけど<br>お前は強いから──,"진정해, 젠이츠! 나도 몇 번이나 말했지만 넌 강하니ㄲ..."
Japanese,scene_evt201208_cp6_q1_s10,detail,아가츠마 젠이츠,<span class='scene-font-4'>ぎゃあっ！？</span><br><span class='scene-font-4'>出たーーーっ！！</span>,<span class='scene-font-4'>꺄아악! 나왔어!</span>
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,<span class='scene-font-4'>ハッハハハー！</span><br>待ちくたびれたぜ！！,<span class='scene-font-4'>핫하하하!</span> 기다리느라 지치는 줄 알았다!
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,<span class='scene-font-4'>オラオラオラーーー！！</span>,<span class='scene-font-4'>으랴랴랴랴!</span>
Japanese,scene_evt201208_cp6_q1_s10,detail,비,いやいや、待てよ！<br>か、数が多くねぇか！？,"잠깐 기다려! 수, 수가 엄청나지 않아?"
Japanese,scene_evt201208_cp6_q1_s10,detail,메두사,門が近いってのも<br>本当みたいね。,문이 가깝다는 건 정말인가 보네.
Japanese,scene_evt201208_cp6_q1_s10,detail,코쵸 시노부,しかし、これは……！,그렇다고 해도 이건...
Japanese,scene_evt201208_cp6_q1_s10,detail,코쵸 시노부,なかなか厳しいですね。,꽤 힘들겠네요.
Japanese,scene_evt201208_cp6_q1_s10,detail,카마도 탄지로,くっ……<br>身体が、言うことをきかない……！,큭... 몸이 말을 듣지 않아...!
Japanese,scene_evt201208_cp6_q1_s10,detail,렌고쿠 코쥬로,生命力を吸う幽世の門……<br>厄介だな！,생명력을 빨아들이는 유세의 문이라... 성가신 상대군!
Japanese,scene_evt201208_cp6_q1_s10,detail,아가츠마 젠이츠,もう無理……！<br>力入らない逃げられない！！<br><span class='scene-font-4'>ぎゃあっ！？</span>,더 이상은 무리야! 힘이 안 들어가서 도망치지도 못해! <span class='scene-font-4'>꺄아악!</span>
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,<span class='scene-font-4'>ワハハハハ！！</span><br>弱味噌は引っ込んでろ！,<span class='scene-font-4'>와하하하하!</span> 쫄보 녀석은 뒤로 빠져 있어!
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,<span class='scene-font-4'>うおっ！？</span>,<span class='scene-font-4'>으억!</span>
Japanese,scene_evt201208_cp6_q1_s10,detail,렌고쿠 코쥬로,<span class='scene-font-4'>むんっ！</span>,<span class='scene-font-4'>하앗!</span>
Japanese,scene_evt201208_cp6_q1_s10,detail,렌고쿠 코쥬로,猪頭少年！<br>自分の状況を正確に把握しろ！,멧돼지 머리 소년! 자신이 처한 상황에 대해 정확히 파악해라!
Japanese,scene_evt201208_cp6_q1_s10,detail,렌고쿠 코쥬로,全集中の常中であっても<br>体力の減少を完全に<br>食い止められはしない。,전집중 호흡을 상시 유지한다고 해도 체력이 감소되는 것을 완전히 막을 수는 없다.
Japanese,scene_evt201208_cp6_q1_s10,detail,렌고쿠 코쥬로,今、我々は皆、<br>動きが制限されているんだ。<br>きちんと計算に入れろ！,지금 우리는 평소처럼 움직일 수 없다. 그 점에 대해 잘 계산하고 덤벼라!
Japanese,scene_evt201208_cp6_q1_s10,detail,하시비라 이노스케,ぐ、ぬ……！,"크, 윽...!"
