Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr250_ep1,synopsis,,廃村での肝試しの最中に、回転する刃を振りかざす少女にわけもわからず追い回される[ジータ]一行。どうやら何かから身を守ろうとしているらしい少女に、一行は武器を捨てて無害を示す。一行を「あんぜん」だと判断した少女ハレゼナはビィを気に入り、疑ったお詫びとして、[ジータ]達について行くことを決める。
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>ある日のこと。肝試しをして休暇を</span><br><span class='scene-font-katari'>過ごすことに決めた[ジータ]一行は</span><br><span class='scene-font-katari'>近場の廃村を訪れていた。</span>
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>物寂しい廃村を不安そうに進む</span><br><span class='scene-font-katari'>ルリアに、ビィはなにかを</span><br><span class='scene-font-katari'>企んだ様子で近寄ってくる。</span>
Japanese,scene_fate_chr250_ep1,detail,ビィ,なぁなぁ、ルリア。<br>こんな話、きいたことあるかぁ？<br>歩く天災って噂話なんだけどよぉ～
Japanese,scene_fate_chr250_ep1,detail,ルリア,あ、あるく、テンサイさん、ですか……？<br>知らないです……
Japanese,scene_fate_chr250_ep1,detail,ビィ,へへへ……こういう寂しい<br>場所に突然、ドドドって音と<br>一緒に女が現れて……
Japanese,scene_fate_chr250_ep1,detail,ビィ,回転のこぎりを振り回して、<br>出会ったやつを手当たり次第、<br>八つ裂きにしちまうんだってよ！！
Japanese,scene_fate_chr250_ep1,detail,ルリア,ひぃっ……や、八つ……！？<br>もう！ そんなの聞きたくないです！<br>う、うう……[ジータ]～……
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>怯えた様子でルリアが[ジータ]の</span><br><span class='scene-font-katari'>手を握り、[ジータ]はビィを</span><br><span class='scene-font-katari'>叱るように睨み付ける。</span>
Japanese,scene_fate_chr250_ep1,detail,ビィ,わ、悪かったよ……すまねぇ。<br>単なる噂話だしよ、面白半分に<br>聞いてくれりゃと思って……
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>そこまで口にした</span><br><span class='scene-font-katari'>ビィの言葉を裂く様に、突然、</span><br><span class='scene-font-katari'>背後から駆動音が響き始める。</span>
Japanese,scene_fate_chr250_ep1,detail,ルリア,び、ビィさん……？<br>さっきの話の、音って……<br>こういう音ですか……？
Japanese,scene_fate_chr250_ep1,detail,ビィ,こ、こういう音、かな……？<br>たぶん……
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>一行は恐る恐る、駆動音が</span><br><span class='scene-font-katari'>聞こえてくる背後を振り返る。</span>
Japanese,scene_fate_chr250_ep1,detail,？？？,ヒヒヒ……ケケッケケッ！！<br>ハロォ～～～……！！
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>そこには駆動する刃を構え、</span><br><span class='scene-font-katari'>暴力的な笑みを浮かべる</span><br><span class='scene-font-katari'>鮮烈な彩りの少女が居た。</span>
Japanese,scene_fate_chr250_ep1,detail,？？？,アッハァ……こわい人達、<br>みぃ～つけちゃったぁ～<br>ウケケケケケ……！
Japanese,scene_fate_chr250_ep1,detail,？？？,ケケケッ！！ ヒヒッ！<br>ああ、震えてきた……こわいなァ……！<br>サヨナラ、バイバイしねぇとなぁッ！
Japanese,scene_fate_chr250_ep1,detail,ビィ,うわぁああっ！！<br>に、逃げろぉ！！
Japanese,scene_fate_chr250_ep1,detail,？？？,ケケケケッ！！<br>サイッコーにクレ～ジィ～！！<br>逃げんじゃねぇ！！
Japanese,scene_fate_chr250_ep1,detail,？？？,ボクにひどいことするんだろぉ……？<br>おまえらもさぁ……！！<br>ひ、ひひっ！！ ならこっちこいよぉ！
Japanese,scene_fate_chr250_ep1,detail,ルリア,ひ、ひどいこと……！？<br>私達はそんなこと……！
Japanese,scene_fate_chr250_ep1,detail,？？？,ウケケピーーッ！！ <br>ダウトダウトダウトォッ！！<br>嘘つきはサヨナラバイバイだぁッ！
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>少女は滅茶苦茶に刃を振り回し、</span><br><span class='scene-font-katari'>周囲の岩や建物をバラバラに</span><br><span class='scene-font-katari'>崩壊させていく。</span>
Japanese,scene_fate_chr250_ep1,detail,,<span class='scene-font-katari'>周囲に土煙が舞い始め、</span><br><span class='scene-font-katari'>一行の姿を包み込んでいく。</span>
Japanese,scene_fate_chr250_ep1,detail,ビィ,げほっ、な、なんつー切れ味だ……<br>どうなってんだありゃ……<br>って呆けてる場合じゃねぇな！！
Japanese,scene_fate_chr250_ep1,detail,ルリア,い、今の内に……<br>何処かへ隠れて……ね、ねぇ！<br>あそこなら……！！
