Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt210129_cp2_q1_s10,synopsis,,かつて空の民は、覇空戦争で星の民と戦うため『王冠』という兵器を生み出した。それは所持者をゴブリンキングへと変え、ゴブリンを量産する兵器だった。『王冠』を次の王へ継承したゴブリンプリンセスは、殺された先代ゴブリンキングの復讐のため、人間達を滅ぼすことを誓い、手始めに『王冠』を生み出した者達の末裔がいるジョルハを狙うのだった。,"과거 하늘의 민족들은 패공전쟁에서 별의 민족들과 싸우기 위해 '왕관'이라는 무기를 만들어냈다. 그것은 소지자를 고블린킹으로 바꿔 고블린을 양산하는 무기였다. '왕관'을 다음 왕에게 계승한 고블린 프린세스는 죽임을 당한 선대 고블린 킹의 복수를 위해 인간들을 멸망시킬 것을 맹세하고, 시작으로 '왕관'을 낳은 자들의 후예가 있는 조르하를 노리는 것이었다."
Japanese,scene_evt210129_cp2_q1_s10,detail,,<span class='scene-font-katari'>むかし、むかし。遠い昔……</span><br><span class='scene-font-katari'>空の世界は</span><span class='scene-font-spword'>星の民</span><span class='scene-font-katari'>による</span><br><span class='scene-font-katari'>侵攻と支配を受けた。</span>,"<span class='scene-font-katari'>옛날, 옛날, 먼 옛날... </span><span class='scene-font-spword'>별의 민족</span><span class='scene-font-katari'>은 하늘의 세계를 침공하고 그들을 지배했다.</span>"
Japanese,scene_evt210129_cp2_q1_s10,detail,,<span class='scene-font-katari'>空の民は</span><span class='scene-font-spword'>星の民</span><span class='scene-font-katari'>に抗い、</span><br><span class='scene-font-katari'>技術力で勝る敵を相手に</span><br><span class='scene-font-katari'>凄惨な戦いを繰り広げた。</span>,<span class='scene-font-katari'>하늘의 민족은 </span><span class='scene-font-spword'>별의 민족</span><span class='scene-font-katari'>에 대항하며 기술력이 월등한 적을 상대로 처참한 싸움을 벌였다.</span>
Japanese,scene_evt210129_cp2_q1_s10,detail,,<span class='scene-font-katari'>同じ空の民の命を使い捨て、</span><br><span class='scene-font-katari'>そこに住む罪のない獣ごと島を焼き、</span><br><span class='scene-font-katari'>星の獣の首級を掲げた。</span>,"<span class='scene-font-katari'>같은 하늘민의 목숨을 이용하고, 섬에 사는 죄 없는 짐승들을 통째로 불태우며 별의 짐승의 수급을 베어냈다. </span>"
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,空の民が生み出した、<br>命を使い捨てる為の道具……<br>それこそがワラワ達を生んだ<span class='scene-font-spword'>『王冠』</span>。,"일회용 목숨을 만들기 위해 하늘의 민족이 개발한 도구... 그것이 바로 우리들을 낳은 ""왕관""."
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,『王冠』を得た人間は異形へと変質し<br>数多の駒を生み出し従え<br><span class='scene-font-spword'>星の民</span>との戦いに臨んだ……,"""왕관""을 손에 넣은 인간은 괴물의 모습으로 변해 자신을 따르는 수많은 ""말""을 생산해내며 별의 민족과 싸웠다. "
Japanese,scene_evt210129_cp2_q1_s10,detail,ゴブリン兵,グギャ？,그갸아?
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,ふふ……<br>そなた達にはわからないでしょうね。<br>量産される駒は知能が低いのだから。,후후... 그대들에겐 이해하기 힘들겠지. 양산된 말은 지능이 낮으니까.
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,けれど、『王冠』が新たな主に<br>継承される度……先代継承者の力が<br>『王冠』に蓄積され駒の質も上がる……,"하지만 ""왕관""이 새로운 주인에게 계승될 때마다 선대 계승자의 힘이 ""왕관""에 축적되며 말의 질도 향상돼."
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,継承者が命を落とし、次の継承者へ<br>渡るまで『王冠』を保持する<br>特別な駒……姫たるワラワをごらん。,"계승자가 목숨을 잃고 다음 계승자에게 넘겨질 때까지 ""왕관""을 유지하는 특별한 말, ""공주""인 나를 보렴."
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,今や人間以上の力を秘めた、<br>このワラワの姿こそが<br>いずれ全てのゴブリンが至るカタチ。,지금은 인간 이상의 힘을 가진 내 모습이야말로 언젠가 모든 고블린이 다다를 형태. 
Japanese,scene_evt210129_cp2_q1_s10,detail,ゴブリン兵達,ヒメサマ！<br>ヒメサマ！！ バンザーイ！！,공주님! 공주님! 만세!!
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,ああ、愛しき我がゴブリンキング……<br>貴方からお預かりした『王冠』を<br>ワラワは新たな王へ継承しました。,"아아... 사랑스러운 나의 고블린 킹... 저는 당신이 맡기신 ""왕관""을 새로운 왕에게 계승했답니다."
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,貴方を、そして貴方の愛し子達を<br>踏みにじる人間達を滅ぼし、<br>世にゴブリンの楽園を！,"당신을, 그리고 당신의 사랑하는 아이들을 짓밟은 인간들을 멸망시키고 이 세상에 고블린들의 낙원을!"
Japanese,scene_evt210129_cp2_q1_s10,detail,ゴブリン兵達,<span class='scene-font-4'>ギャッギャッ！</span>,<span class='scene-font-4'>캬캬하!</span>
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,まずはその手始めに……<br>『王冠』を生み出した者達の末裔が潜む<br>青願堂を焼き払うとしましょう。,"우선 첫 번째로는... ""왕관""을 만들어낸 자들의 후손이 숨어 있는 청원당을 불태우도록 하죠."
Japanese,scene_evt210129_cp2_q1_s10,detail,<span class='scene-font-2'>ゴブリンプリンセス</span>,ワラワ達を使い捨てとして生み出した、<br>愚昧共に復讐を！ 参りましょう、<br>あの方の……ワラワの愛し子達！,"우리들을 일회용으로 생산해 낸 우매한 놈들에게 복수를! 자, 갑시다. 그 분의... 나의 사랑하는 아이들이여!"
Japanese,scene_evt210129_cp2_q1_s10,detail,ゴブリン兵達,<span class='scene-font-4'>オオーッ！！</span>,<span class='scene-font-4'>오오!!!</span>
Japanese,scene_evt210129_cp2_q2_s10,synopsis,,青願堂の一室で、シンシャはネクタル、クシナ、クスキ、ウグスと共に束の間の穏やかな時間を過ごす。友人達に、シンシャは「桃源郷も素敵だけど、みんなと一緒にいられるならそれが一番嬉しい。だから私に気を使ったり無理をしたりしないでほしい」と告げる。ネクタルはそれに答えず、シンシャに休息を勧めるのだった。,"청원당의 한 방에서 신샤는 넥타르, 쿠시나, 쿠스키, 우구스와 함께 단란한 시간을 보낸다. 친구들에게 신샤는 '도원향도 멋지지만 함께 있을 수 있다면 그게 가장 좋다. 그러니 나를 신경 쓰거나 무리하지 말라'고 말한다. 넥타르는 이에 대답하지 않고 신샤에게 휴식을 권하는 것이었다."
Japanese,scene_evt210129_cp2_q2_s10,detail,ウグス,くーいずっ！<br>クシナのてのうえの<br>いしっころはいくつあるでしょー！,퀴즈! 쿠시나의 손 위에는 돌멩이가 몇 개 있을까요!
Japanese,scene_evt210129_cp2_q2_s10,detail,シンシャ,ええと……ちょっと待ってね……<br>うーん……,어... 잠깐만 기다려. 으음...
Japanese,scene_evt210129_cp2_q2_s10,detail,シンシャ,……わかった！<br>いつつ！,...알았다! 5개!
Japanese,scene_evt210129_cp2_q2_s10,detail,ウグス,はーずーれ！,때~앵!
Japanese,scene_evt210129_cp2_q2_s10,detail,クシナ,…………！？<br><span class='scene-font-kokoro'>（えっ！？ あってるわよ、</span><br><span class='scene-font-kokoro'>いつつあるじゃない）</span>,…………！？<span class='scene-font-kokoro'>(뭐? 맞는데? 다섯 개잖아)</span>
Japanese,scene_evt210129_cp2_q2_s10,detail,ネクタル,ひと、ふた、み、よ、いつ。<br>石はいつつある。,"한, 두, 서, 너, 닷. 돌은 다섯 개다."
Japanese,scene_evt210129_cp2_q2_s10,detail,ウグス,<span class='scene-font-4'>うそー！？</span><br>いっこ！ にこ！ さんこ！ ごこ！<br>ほら「ろっこ」ある！,"<span class='scene-font-4'>뭐어!?</span> 한 개! 두 개! 세 개! 다섯 개! 이거 봐, ""여섯 개"" 잖아!"
