Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_evt200729_cp3_q1_s10,7559311",synopsis,,翌年、バカンスのシーズンを間近に控えても、メグの心は弾んでいない。今年は<span class='scene-font-place'>アウギュステ</span>に行くつもりはなかったのだ。しかしメグはある日、地元の商店街の福引きで１等の<span class='scene-font-place'>アウギュステ</span>旅行を当ててしまう。はじめこそとまどいはしたが、周囲に集まった人だかりから羨望の眼差しを受け、単純な性格のメグはやはり行こうと心変わり。こうしてまたも定期船に乗り込むのだった。,"이듬해, 바캉스 시즌이 다가와도 메구의 마음은 설레지 않는다. 올해는 <span class='scene-font-place'>아우규스테</span>에 가지 않을 셈이었다. 하지만 메구는 어느날, 고향의 상점가의 제비뽑기에서 1등인 <span class='scene-font-place'>아우규스테</span> 여행권을 뽑고 만다. 처음에는 망설였지만, 주위에 모인 사람들의 선망의 시선을 받으며, 단순한 성격인 메구는 역시 가야겠다고 마음을 바꾼다. 이렇게 해서 다시 정기선에 탑승하는 것이었다."
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-4 scene-font-gray'>前回のわたし！</span>,<span class='scene-font-4 scene-font-gray'>지난 회에 있었던 일!</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>今度こそは楽しもうとやってきた</span><br><span class='scene-font-gray'>憧れのビーチ、</span><span class='scene-font-place'>アウギュステ</span><span class='scene-font-gray'>！</span><br><span class='scene-font-gray'>（１年ぶり２回目）</span>,"<span class='scene-font-gray'>이번에야말로 즐기기 위해 찾아온 동경의 바다, </span><span class='scene-font-place'>아우규스테</span><span class='scene-font-gray'>(2회차)!</span>"
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>でも海の家でわたしを待っていたのは</span><br><span class='scene-font-gray'>妙な雰囲気の騎空団っていう人達で</span><br><span class='scene-font-gray'>ビビリのメグは内心びっくびく☆</span>,<span class='scene-font-gray'>그치만 바다의 집에서 나를 기다리고 있던 것은 기묘한 분위기의 기공단이라는 곳 사람들. 왕소심 메구는 혼자 깜짝깜짝☆</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>だけどアニラさんっていう</span><br><span class='scene-font-gray'>素敵な人と知り合えてハッピハピ♪</span>,<span class='scene-font-gray'>그래도 아니라 씨라는 멋진 사람하고 만나서 해피해피♪</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>と思ったら、</span><br><span class='scene-font-gray'>またまたお魚さんがこんにちは！</span>,"<span class='scene-font-gray'>인 줄 알았더니, 또 생선이 인사하러 나오더라고요!</span>"
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,카츠워누스,<span class='scene-font-4'>コンニチハ！</span>,<span class='scene-font-4'>안녕하쩨여!</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>湿り気のある尾びれに</span><br><span class='scene-font-gray'>ビンタされたわたしは</span><br><span class='scene-font-gray'>薄れゆく意識のなか、思いました。</span>,<span class='scene-font-gray'>축축한 꼬리지느머리에 뺨을 얻어맞은 저는 흐려지는 의식 속에서 이렇게 생각했답니다.</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-place'>アウギュステ</span><span class='scene-font-gray'>はもう</span><br><span class='scene-font-gray'>こりごりだよ～……と。</span>,<span class='scene-font-place'>아우규스테</span><span class='scene-font-gray'>는 이제 지긋지긋해~ 라고요.</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,<span class='scene-font-gray'>そう、思っていたのですが……</span>,<span class='scene-font-gray'>라고 생각했었는데요...</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,,<span class='scene-font-katari'>その小さな島に泊まる定期船は</span><br><span class='scene-font-katari'>大半の客の乗船を終えて間もなく</span><br><span class='scene-font-katari'>出港の時を迎えようとしていたが……</span>,<span class='scene-font-katari'>그 작은 섬에 정박되어 있던 정기선은 대부분의 승객을 태운 후 출항 시각을 앞두고 있던 참이었다.</span>
Japanese,"scene_evt200729_cp3_q1_s10,7559311",detail,메구,遅刻遅刻～！,지각이야 지각~!
