Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_evt190627_cp3_q1_s10,7428311",synopsis,,商工会の緊急会議では、海を遊泳禁止にするかが議題となる。しかし観光客が遠のくことで収益が減ることを懸念した反対派により、議論は平行線を辿る。意見を求められたサメハンターのどっちつかずな態度に海洋学者は怒り、会議を飛び出してしまう。サメハンターも慌ててそれを追い、戸惑う[플레이어]達。そこに、サンダルフォンからの１枚のメモが窓から差し入れられるのだった。,"상공회의 긴급회의에서는 바다에 해수욕금지를 선포 할지가 의제가 된다. 하지만 관광객이 돌아가서 수익이 줄 것을 우려하는 반대파에 의해, 논의는 평행성을 달린다. 질문을 받은 상어 헌터의 애매한 태도에 해양학자가 화를 내고 회의를 뛰쳐나가 버린다. 상어 헌터도 당황해서 쫓아가고, 당황한 [플레이어] 일행. 거기에 산달폰이 메모가 1장을 창문으로 건네주는 것이었다."
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,,<span class='scene-font-katari'>区役所の広間にはすでに、</span><br><span class='scene-font-katari'>商工会の代表者達が集まっていた。</span>,<span class='scene-font-katari'>구청의 응접실은 이미 상공회 대표자들로 가득 차 있었다.</span>
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,,<span class='scene-font-katari'>区長の前口上もそこそこに、</span><br><span class='scene-font-katari'>ブルース対策の緊急会議が始まる。</span>,"<span class='scene-font-katari'>구장이 적당히 개회사를 늘어놓은 후, 브루스 대책 긴급회의가 시작되었다.</span>"
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,つまり……<br>近年はサメハンター達の尽力により、<br>被害は減少傾向にあると言って良い。,즉... 근 몇년간은 상어 헌터들의 노력에 의해 피해가 감소되어 가는 경향이었다고 봐도 좋네.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,だがブルースは別だ。<br>その猛威は留まる事を知らん。,그러나 브루스는 이야기가 달라. 그 맹수는 멈출 줄을 모르지.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,そして先頃の襲撃情報……<br>被害規模は伏せているが、<br>このままでは過去最悪の事態となる。,그리고 아까 들어온 습격정보... 피해규모는 숨겼으나 이대로라면 과거 최악의 사태가 되네.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,そこで商工会の君達を呼んだのだ。<br>観光客の遊泳を禁止にするかどうか──,해서 상공회 멤버들을 부른 걸세. 관광객의 수영을 금지시켜야 할지 어떨지...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,식당가 상인,遊泳禁止？<br>冗談だろう？<br>バカンスシーズンは始まったばかりだ。,수영 금지? 농담하는 거지? 이제 막 바캉스 시즌이 시작됐는데.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,여관가 상인,ありえませんネ。<br>観光客が遠のいてマネーが回りまセン。<br>被害総額は甚大ですヨ。,말도 안 됩니다. 관광객이 도망가서 money가 안 돌 겁니다. 피해액이 막대하다고요.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,마스터,だが商売は客の安全あってのこと……<br>信用性のためにも遊泳禁止は急務かと。,하지만 장사도 관광객이 안전해야 할 수 있지... 신용을 위해서라도 수영은 금지하는 게 급선무가 아닐까요.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,잡화가 상인,でも禁止の後はどうするのよ？<br>今まで駆除できなかったのに。,하지만 금지하고 나면 어떻게 하게? 지금까지도 못 잡은 녀석인데.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,俺達だって必死でやってますよ。<br>だがブルースは想像以上に成長を──,우리도 필사적으로 노력하고 있습니다. 하지만 브루스가 상상 이상으로 성장해서...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,식당가 상인,言い訳など時間の無駄。<br>君は商工会で雇った労働者に過ぎん。<br>この場にいる意味を弁えたまえ。,변명은 시간낭비일 뿐이야. 너는 상공회가 고용한 노동자에 불과해. 이 자리에 불려온 의미를 파악해야지.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,……すみません。,...죄송합니다.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,はぁ……？<br>なんで謝ってるんだよ。<br>呼んだのはあっちだろ。,응...? 왜 사과하는 거야? 저쪽에서 부른 거잖아.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,結論ありきなのさ……<br>本気で意見を求めてるのは少数派だよ。,결론은 이미 정해져 있어. 제대로 된 의견을 원하는 건 소수파에 불과하다고.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,専門家の太鼓判が必要なのね……<br>でも本当にバカンスマネー優先？<br>このまま危険を放置する気なの？,전문가의 보증이 필요할 뿐이구나... 하지만 진짜 돈을 우선으로 하겠다는 거야? 이대로 위기를 방치할 셈인 건가?
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,さぁな……,글쎄...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,…………,…………
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,여관가 상인,ひとまずここは区長の権限で、<br>様子見あたりの発表が妥当ですかネ。,우선 여기서는 구장 권한으로 상황을 지켜보겠다는 발표를 하는 정도가 타당하지 않을까요.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,잡화가 상인,何の対応にもなってないわね。<br>まぁ解決策がないのに動いてもアレか。,아무런 대응도 안 하는 거네요. 뭐 해결책도 없는데 움직이는 것도 그렇겠지만.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,待ちたまえ。<br>結論を急いではいかん。<br>皆の意見を平等に集めねば。,기다리게. 서둘러서 결론을 내면 안 되네. 모두의 의견을 평등하게 들어야지.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,皆さん！<br>私に提案があります。,여러분! 제게 제안이 있어요.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,エ、エレン？,"에, 엘렌?"
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,そもそもサメの被害は、<br>人間が海洋生物の生息域に配慮せず、<br>観光地の開発を進めたのが原因です。,애초에 상어 피해는 인간이 해양생물의 영역을 배려하지 않고 관광지 개발을 진행한 것이 원인이에요.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,先程も新種を発見するなど、<br>私達は海についてまだまだ無知……,"방금 전에도 새로운 종을 발견했을 정도로, 우리는 바다에 대해 한없이 무지하죠..."
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,そこで皆さんには観光政策の自重と、<br>海洋生物の保護区の設定を求めます。,그래서 여러분께 관광정책을 자제하고 해양생물의 보호구역을 설정해 주실 것을 부탁드리고 싶습니다.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,長期的な解決策になりますが、<br>ブルースもテリトリーを確保すれば──,장기적인 해결책이 되긴 하겠지만 브루스도 자기 영역을 확보한다면...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,식당가 상인,うんうんうん。<br>とてもイイ提案だ。<br>次の商工会の総会で議題に加えよう。,응응. 아주 좋은 제안이야. 다음 상공회 총의에서 의제로 내도록 하지.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,あ、ありがとうございます。<br>でも次の総会というと半年後では……,"가, 감사합니다. 하지만 다음 총회라면 반 년 후에나..."
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,식당가 상인,区長。<br>全員の意見が揃ったぞ。<br>急いで様子見の発表を。,구장. 의견 다 들었으니 어서 상황을 지켜보겠다고 발표하죠.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,…………！,…………！
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,ちょっと待てよ！<br>お前ちゃんと提案を聞いてたのか？<br>あとオイラ達はまだ喋ってねぇぞ。,잠깐 기다려! 너 방금 얘기 듣고 있긴 했던 거야? 그리고 우린 아직 아무 말도 안 했어.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,여관가 상인,皆さん多忙ですのでネ。<br>では今一度サメハンター君の意見は？,모두들 바쁘시니까요. 그럼 상어 헌터군의 의견은 어떤가요?
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,は、はあ……<br>確かに原因を正さないと解決には……,"아, 예에... 분명 원인을 밝혀내지 않으면 해결책은..."
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,식당가 상인,なんだって？<br>聞こえないぞ。,뭐라고? 안 들리는데.
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,失礼……<br>まぁ遊泳禁止は島民の死活問題で……,실례했습니다. 수영 금지는 섬 주민의 사활이 달린 문제라...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,つまり……<br>なんというか現状維持もアリかも……,즉... 뭐랄까... 현 상황 유지도 괜찮을지도...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,マーティン……！,마틴...!
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,黙って……<br>ここはいったん会議を締めて──,조용히 해. 여기선 일단 회의를 끝내고...
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,해양학자,<span class='scene-font-4'>最ッ低！</span>,<span class='scene-font-4'>최악이야!</span>
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,상어 헌터,あぁ畜生……<br>ちょっと待てよエレン！,아 젠장... 기다려 엘렌!
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,구장,エレン君！<br>マーティン君！,엘렌 군! 마틴 군!
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,ど、どうする[플레이어]？<br>ふたりとも走って行っちまった──,"어, 어떻게 하지 [플레이어]? 둘 다 달려나가버렸어..."
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,うん？<br>なんだぁ……？<br>窓から紙キレが飛んで来たぞ？,응? 뭐지? 창문으로 종이조각이 날아왔네?
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,なんか色々書いてあるけど、<br>ゴミ箱に捨てていいもんなのか？,"뭐가 이것저것 적혀 있는데, 쓰레기통에 버리면 되는 건가?"
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,<span class='scene-font-2'>산달폰의 목소리</span>,ゴ、ゴホンゴホン！<br>解決策ゴホン……読めゴホン……！,"크, 크흠 크흠! 해결책 크흠... 읽어라 크흐흠...!"
Japanese,"scene_evt190627_cp3_q1_s10,7428311",detail,비이,…………？,…………？
Japanese,"scene_evt190627_cp3_q2_s10,7428321",synopsis,,会議の間に船出の準備をしていたルリア達は、海洋学者とサメハンターを見つけて後を追う。ふたりは口論を続けていたが、サメハンターがブルースへの対処を諦めていないことがわかり、ふたりの間の愛が再燃。そこに[플레이어]達が戻ってくる。日の出までの遊泳禁止を商工会に認めさせた[플레이어]達は、一晩で決着をつけるため、サンダルフォンの考えた作戦を皆に伝えるのだった。,"회의를 하는 동안 출항 준비를 하고 있던 루리아 일행은 해양학자와 상어 헌터를 발견하고 뒤를 쫓는다. 둘은 말다툼을 계속했지만 상어헌터가 브루스에 대한 대처를 포기하지 않는 것을 알게되어, 둘 사이에 사랑이 다시 이어진다. 거기에 [플레이어] 일행이 돌아온다. 상공회에서 '해가 뜰 때 까지 수영금지' 라는 방침을 허가받은 [플레이어] 일행은, 하룻밤 안에 결판을 짓기 위해 산달폰이 생각해낸 작전을 모두에게 전하는 것이었다."
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,,<span class='scene-font-katari'>[플레이어]達が不在の中、</span><br><span class='scene-font-katari'>ルリア達は船出の準備に励んでいた。</span>,"<span class='scene-font-katari'>[플레이어] 일행이 자리를 비운 사이, 루리아와 다른 사람들은 배를 준비하는 데에 여념이 없었다.</span>"
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,,<span class='scene-font-katari'>だが作業を終える頃になっても、</span><br><span class='scene-font-katari'>状況が変化する気配はなかった。</span>,<span class='scene-font-katari'>그러나 작업을 끝낼 때가 되어도 상황이 바뀔 기색은 보이지 않았다.</span>
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,루리아,はぁ……<br>会議まだ終わらないみたいですね。,하아... 아직도 회의가 안 끝난 모양이에요.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,하루트,うん……<br>急がないとアズ達が本当に危険だ……,응... 서두르지 않으면 뱃속에 있는 사람들이 정말 위험할 텐데...
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,마루트,まだ余裕はある筈よ……<br>エレンの研究によると、<br>サメは消化がとても遅い生き物なの。,아직 시간은 괜찮을 거야. 엘렌의 연구에 따르면 상어는 소화하는 데 시간이 엄청 오래 걸리는 생물이래.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,마루트,アズ達はきっと生きてる。<br>私達の救助を待ってるわ！,아즈랑 다른 사람들은 틀림없이 살아 있어. 우리 구조를 기다리고 있다고!
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,사리엘,ん……<br>今度は僕もちゃんと前線に出る。,응... 이번엔 나도 전선에 나가 싸울게.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,해양학자,<span class='scene-font-4'>ついてこないで！</span>,<span class='scene-font-4'>따라오지 마!</span>
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,상어 헌터,待てって！<br>ちゃんと落ち着いて話そう。,기다리라니까! 좀 진정하고 얘기하자고.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,하루트,エレンとマーティン……？<br>ふたりとも岩場に向かってる？,엘렌하고 마틴...? 둘 다 바위 쪽으로 가고 있는데?
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,마루트,何か揉めてるみたい。<br>とりあえず私達も行ってみる？,다투고 있는 모양이야. 일단 우리도 가 볼래?
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,해양학자,さっきの意見は何？<br>あなたは商工会の顔色を窺ってばかり！,아까 그 의견은 뭐야? 상공회 눈치만 계속 살피고!
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,상어 헌터,君を失望させたのは謝る……<br>確かに自分でも嫌になるよ。,널 실망시킨 건 미안해. 나도 그런 내 자신이 싫어.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,상어 헌터,だが雇い主なんだ。<br>彼等の機嫌で俺の年収が大幅に変わる。,하지만 의뢰인이라고. 그들의 기분에 내 연수입이 크게 좌우돼.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,해양학자,お金のため？<br>イルカの件で良心が痛んだ筈なのに……<br>あの反省はなんだったのよ！,돈을 위해서? 돌고래 때는 양심에 찔린다고 했으면서... 반성을 하긴 한 거야?
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,상어 헌터,反省は本当だ！<br>だがあそこで情に訴えて何がどうなる？<br>他の方法を考えないと。,진짜로 반성했어! 하지만 거기서 정에 이끌려봤자 뭐가 달라져? 다른 방법을 생각해야지.
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,해양학자,他の方法……？<br>商工会は様子見を決め込むつもりよ。<br>私達に出来る事なんて──,다른 방법...? 상공회는 사태를 지켜보는 방안을 밀고나갈 작정이야. 우리가 할 수 있는 일은...
Japanese,"scene_evt190627_cp3_q2_s10,7428321",detail,상어 헌터,ある。<br>行政の支援がないのは痛いが……,있어. 행정 지원이 없는 건 아쉽지만...
