Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_cp9_q1_s10,911",synopsis,,ザカ大公の話から、黒騎士を追って降り立った<span class='scene-font-place'>アウギュステ列島</span>で、ルリアは不思議な気配を感じ取る。しかし、それを確かめる間もなく、謎の傭兵が一同に襲いかかってきた。,사카 대공의 말에서 흑기사를 쫓아 내려선 <span class='scene-font-place>> 아우귀스테 열도</span>에서 루리아는 이상한 기색을 감지한다.그러나 확인할 틈도 없이 의문의 용병들이 모두 덤벼들었다.
Japanese,"scene_cp9_q1_s10,911",detail,,<span class='scene-font-katari'>黒騎士を追って辿り着いた</span><br><span class='scene-font-place'>アウギュステ列島</span><span class='scene-font-katari'>。</span>,<span class='scene-font-katari'>흑기사를 쫓아 다다른 곳은</span><br><span class='scene-font-place'>아우귀스테열도</span><span class='scene-font-katari'>。</span>
Japanese,"scene_cp9_q1_s10,911",detail,,<span class='scene-font-katari'>そこは清らかな水を湛える</span><br><span class='scene-font-katari'>近代的な都市群だった。</span>,<span class='scene-font-katari'>그곳은 맑은 물로 가득 찬</span><br><span class='scene-font-katari'>근대적인 도시들이었다。</span>
Japanese,"scene_cp9_q1_s10,911",detail,이오,うわー！ うわー！ なにこれっ！<br>なんでこんなに水があるの？<br>これが海ってやつ！？,우와! 우와! 이거 뭐야! <br> 왜 이렇게 물이 있어?<br>이게 바다라는 거야!?
Japanese,"scene_cp9_q1_s10,911",detail,라캄,おい、ガキンチョ。<br>はしゃぐのはほどほどにしとけよ。<br>はぐれて泣いても知らねぇぜ？,"야, 꼬마야.<br>떠드는건 적당히 해둬.<br>떨어져 울어도 모르지?"
Japanese,"scene_cp9_q1_s10,911",detail,이오,泣ーきーまーせーんー！,"울지 마, 안 울어요!"
Japanese,"scene_cp9_q1_s10,911",detail,이오,ねぇ、あっちも見に行こっ！,야 저쪽도 보러 가자!
Japanese,"scene_cp9_q1_s10,911",detail,루리아,う、うん……,"으, 응……"
Japanese,"scene_cp9_q1_s10,911",detail,카타리나,どうした、ルリア？<br><span class='scene-font-place'>アウギュステ</span>に着いてから<br>ずっと難しい顔をしているが……,"어떻게 된거야, 루리아?<br><spanclass='scene-font-place>>아우귀스테</span>에 도착해서<br>계속 어려운 얼굴을 하고 있지만……"
Japanese,"scene_cp9_q1_s10,911",detail,루리아,うん……えっとね？<br>ずっと星晶獣の気配がするんだけど<br>それがなんだか変な感じで……,음…음…음?<br>계속 성정수의 기미가 보이는데<br>그게 왠지 이상한 느낌이 들어서…….
Japanese,"scene_cp9_q1_s10,911",detail,비이,星晶獣？<br>っても……このへんにゃ<br>何にも見えねーぜ？,성정수?<br>도……이쯤에는<br>아무것도 보이지 않지?
Japanese,"scene_cp9_q1_s10,911",detail,카타리나,そうだな……<br>気になると言えばむしろ<br>辺りに漂う腐敗したような臭いだが……,글쎄……<br>궁금하다고 하면 오히려<br>주변에 감도는 부패한 듯한 냄새지만……
Japanese,"scene_cp9_q1_s10,911",detail,비이,そういや、そんな臭いもするな。<br><span class='scene-font-place'>アウギュステ</span>は名産品が<br>発酵食品だったりするのか？,"그래 아니, 그런 냄새도 나네.<br><span class='scene-font-place>>아우귀스테</span>는 명산품이 <br>발효식품이었는가?"
Japanese,"scene_cp9_q1_s10,911",detail,루리아,う～ん、なんて言うんだろ？<br>遠いのに近いような……<br>居るのに居ないような……,음 뭐라고 하지?<br> 먼데 가까운 것 같은……<br>있는데 없는 것 같은……
Japanese,"scene_cp9_q1_s10,911",detail,？？？,――おい、貴様らッ！<br>そこで何をしている！？,"--야, 네놈랏!<br>거기서 뭐하고 있어!?"
Japanese,"scene_cp9_q1_s10,911",detail,비이,うわっ！？<br>なんだこいつら！？,으악!?<br>뭐야 이 녀석들!?
Japanese,"scene_cp9_q1_s10,911",detail,카타리나,所属はわからないが……<br>どうやら私達に対して<br>好意的な感情は持っていないようだ。,소속은 모르겠지만……<br>아무래도 우리에 대해<br>호의적인 감정은 가지고 있지 않은 것 같다.
Japanese,"scene_cp9_q1_s10,911",detail,비이,冷静に分析してる場合じゃねーぜ！<br>逃げるぞ！ [ジータ]！,냉정하게 분석할 때가 아니야!<br>도망가자! [지타]
Japanese,"scene_cp9_q1_s20,912",synopsis,,逃げ場を失った<span>[ジータ]</span>一行。そこへ謎の傭兵達の隊長として、ひとりの老兵が姿を現す。その顔を見て、ラカムは驚きの声を上げるのだった。,도망갈 곳을 잃은 <span> [지타] </span> 일행.그곳에 의문의 용병들의 대장으로서 노병 한 명이 모습을 드러낸다.그 얼굴을 보고 라캄은 놀라움의 목소리를 높이는 것이었다.
Japanese,"scene_cp9_q1_s20,912",detail,라캄,ちっ、囲まれたか……！,"쳇, 둘러싸였나……!"
Japanese,"scene_cp9_q1_s20,912",detail,용병,大人しくしていろ。<br>じきに我々の隊長が――,얌전히 있어라.<br>곧 우리 대장이 --
Japanese,"scene_cp9_q1_s20,912",detail,？？？,うーい、ご苦労さん。<br>妙な連中を捕まえたんだって？,"야, 수고했어.이상한 무리를 잡았다며?"
Japanese,"scene_cp9_q1_s20,912",detail,용병,はっ！<br>海岸から上陸し、<br>市街への侵入を試みていたようで……,"헉!<br>해안으로부터 상륙해,<br>시가로의 침입을 시도하고 있던 것 같아서……"
Japanese,"scene_cp9_q1_s20,912",detail,？？？,んな堅苦しくすんなって。<br>どうせゴロツキの<br>集まりみてぇなもんなんだからよ。,그렇게 딱딱하게 살지 말라고.<br>어차피 빈둥빈둥하는<br>모여보고 싶으니까.
Japanese,"scene_cp9_q1_s20,912",detail,？？？,んで？<br>お前らがその侵入者……,왜?<br>너희가 그 침입자……
Japanese,"scene_cp9_q1_s20,912",detail,？？？,……って、おいおい、冗談だろ？,"……라니, 어이, 농담이지?"
