Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt210329_cp6_q1_s10,synopsis,,ビカラが見つからぬまま日が暮れかけ、アニラ達は一旦会議室に集まる。懸命の捜索でも発見できず、さらに今のビカラがネズ耳の無い状態であることに不安を募らせるアニラ達。その時、唐突に[플레이어]達が現れ、アニラ達は目を丸くするのだった。,"비카라가 미처 찾지 못한 채 날이 저물어 가자, 아니라 일행은 일단 회의실로 모인다. 피나는 수색으로도 발견하지 못하고, 게다가 지금의 비카라는 생쥐 귀가 없는 상태인 것에 불안을 더해가는 아니라들.그 때,  홀연히[플레이어]들이 나타나서 아니라들은 눈이 휘둥그레지는 것이었다."
Japanese,scene_evt210329_cp6_q1_s10,detail,,<span class='scene-font-katari'>ビカラの行方がわからなくなり、</span><br><span class='scene-font-katari'>十二神将は周辺を探すが、</span><br><span class='scene-font-katari'>いまだその足取りはつかめない。</span>,"<span class='scene-font-katari'>비카라의 행방이 묘연해져서, 12신장은 주변을 살피지만, 아직 그 발자취를 잡을 수 없다.</span>"
Japanese,scene_evt210329_cp6_q1_s10,detail,,<span class='scene-font-katari'>気づけば日が暮れかけており、</span><br><span class='scene-font-katari'>彼女達は一旦、</span><br><span class='scene-font-katari'>会議室に集まることにした。</span>,"<span class='scene-font-katari'>정신을 차렸을땐 날이 저물어 가고 있으며, 그녀들은 일단 회의실로 모이기로 했다.</span>"
Japanese,scene_evt210329_cp6_q1_s10,detail,クビラ,絶対おかしい……<br>こんなに探しても<br>見つからないなんて……,절대 이상해... 이렇게 찾아도 발견되지 않다니……
Japanese,scene_evt210329_cp6_q1_s10,detail,アニラ,マキラやヴァジラの行方が<br>わからなくなった時は<br>すぐに見つかったというのに……,마키라나 바지라의 행방이 헷갈렸을 때는 금방 찾았는데...
Japanese,scene_evt210329_cp6_q1_s10,detail,シャトラ,それじゃあお外かなぁ……？,그럼 밖으로 나간건가...?
Japanese,scene_evt210329_cp6_q1_s10,detail,アンチラ,どうなんでしょう……？<br>分身して外も探してますけど、<br>いまのところ見当たりませんね……,"어떨까요...? 분신해서 밖도 찾고 있습니다만, 지금으로서는 눈에 띄지 않네요……"
Japanese,scene_evt210329_cp6_q1_s10,detail,アニラ,よりによっていまのビカラが<br>ネズ耳なしの状態というのが<br>不安に拍車をかけるの……,하필이면 지금의 비카라가 생쥐귀가 없는 상태라는 게 불안에 박차를 가하는 거야...
Japanese,scene_evt210329_cp6_q1_s10,detail,,<span class='scene-font-katari'>その時、会議室の扉がノックされた。</span>,<span class='scene-font-katari'>그때 누군가가 회의실 문을 노크했다.</span>
Japanese,scene_evt210329_cp6_q1_s10,detail,ヴァジラ,ビッキィか！？,빗키야!?
