Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_evt200829_cp1_q1_s10,7569111",synopsis,,神王モンタギューがヴェローナから消えて２年。ジュリエットを訪ねる道中、[플레이어]達はロミオの家を訪れる。新しい戯曲を執筆中だったロミオは一行を歓迎し、ヴェローナに新たに建てられた劇場、ローズ座での観劇へ誘う。楽しいひと時を過ごした後、ロミオと別れた一行は城にいるジュリエットのもとへ向かうのだった。,"신왕 몬태규가 베로나에서 사라진지 2년. 줄리엣을 찾아가던 도중, [플레이어] 일행은 로미오의 집에 들린다. 새로운 희곡을 집필중이었던 로미오는 일행을 환영하며, 베로나에 새롭게 지어진 극장, 로즈극장으로 일행을 초대한다. 즐거운 한 때를 보낸 뒤, 로미오와 헤어진 일행은 줄리엣에게 향하는 것이었다."
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,비,よぉロミオ！<br>会いにきたぜー！,어이 로미오! 우리 왔어!
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,루리아,あービィさん！<br>駄目ですよ、大きな声で<br>その名前を呼んだら！,"아, 비 씨! 큰 소리로 그 이름을 부르면 안 되잖아요!"
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,루리아,ね、コンデルさん。,그쵸? 콘델 씨.
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,로미오,ふふ、そんなに気にしなくても<br>平気だよ。大通りで叫ばれると<br>流石に困るけれど……,"하하, 그렇게 신경써주지 않아도 괜찮아. 아무래도 대로에서 큰 소리로 부르는 건 곤란하긴 하겠지만."
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,로미오,それより、会いに来てくれて<br>嬉しいよ、[플레이어]。,"그보다 만나러 와 줘서 고마워, [플레이어]."
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,,<span class='scene-font-katari'>[플레이어]達は、</span><br><span class='scene-font-katari'>ヴェローナの首都郊外に住むロミオを</span><br><span class='scene-font-katari'>久しぶりに訪ねていた。</span>,<span class='scene-font-katari'>[플레이어] 일행은 오랜만에 베로나 교외에 살고 있는 로미오를 만나러 온 참이었다.</span>
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,로미오,皆、変わりはないか？,다들 별 일은 없지?
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,비,ああ、オイラ達は<br>相変わらず元気にやってるぜ！,"응, 우린 여전하지!"
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,루리아,ロミオさんの方は……<br>あの、先生がお亡くなりになったと<br>聞きましたが……,"로미오 씨는... 그, 선생님께서 돌아가셨다고 들었는데요..."
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,로미오,ああ……穏やかな最期だったよ。<br>少し前から覚悟はしていたんだ。<br>いつまでも落ち込んではいられない。,그래... 평온하게 가셨어. 얼마 전부터 각오하고 있었던 일이니 계속 침울해하고 있을 수는 없지.
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,로미오,……今の僕には、<br>やらなければならないこともあるしな。,지금에 내겐 해야 할 일이 있으니까.
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,루리아,そうですよね。<br>今ではロミオさんが「サオウ」さん<br>なんですもんね。,"그러게요. 이제는 로미오 씨가 ""사오"" 인 거죠."
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,,<span class='scene-font-katari'>「サオウ」とは当代随一と名高い</span><br><span class='scene-font-katari'>劇作家だった。</span>,"<span class='scene-font-katari'>""사오""란 당대 최고로 이름높은 극작가였다.</span>"
Japanese,"scene_evt200829_cp1_q1_s10,7569111",detail,,<span class='scene-font-katari'>彼の戯曲を上演する舞台は</span><br><span class='scene-font-katari'>チケット即完売は常識と言われる程の</span><br><span class='scene-font-katari'>人気を誇っている。</span>,<span class='scene-font-katari'>그의 희곡이 상연되는 무대는 순식간에 티켓이 매진되는 것이 당연하다고 할 정도로 인기였다.</span>
