Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_evt200628_cp6_q1_s10,7556611",synopsis,,大食い大会決勝戦当日。コルルはレッドラックの想いを引き継ぎ、決勝戦の舞台に上がる。コルルはマッシュの挑発にも動じず、「昨日のわたしとは違い申す！」と強気に対抗する。決勝戦の料理は樹クラゲのホットドッグ。マッシュはお題が見飽きるほど食べた料理だと知って勝利を確信するが、コルルもレッドラックから教わった技術を信じて勝負に臨むのだった。,"많이 먹기 대회 결승 당일. 코루루는 레드럭의 의지를 이어, 결승전 무대를 오른다. 쿠루루는 마슈의 도발에 동요하지 않고 ""어제의 나와는 다르외다!""라고 강하게 대항한다. 결승전 요리는 나무 해파리 핫도그. 마슈는 과제음식이 질릴만큼 먹어본 요리라는 걸 알고 승리를 확신하지만 코루루도 레드락에게 배운 기술을 믿고 승부에 임하는 것이었다."
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,,<span class='scene-font-katari'>大食い大会３日目。</span><br><span class='scene-font-katari'>決勝戦当日。</span>,"<span class='scene-font-katari'>많이 먹기 대회 3일째, 결승 당일날이 밝았다.</span>"
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,,<span class='scene-font-katari'>会場内は優勝の瞬間を見届けようと</span><br><span class='scene-font-katari'>観客達が押し寄せ、大会一番の</span><br><span class='scene-font-katari'>熱気に包まれていた。</span>,<span class='scene-font-katari'>회장 안에는 우승하는 순간을 지켜보려는 관객들이 밀려들어 최고의 열기로 가득차 있었다.</span>
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,<span class='scene-font-4'>さあ！</span><br>今大会も本日で最終日を迎えました！,<span class='scene-font-4'>자!</span><br>이번 대회도 오늘로 마지막입니다.
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,仰天、感動、波乱を呼び起こし、<br>過去の大会にも引けを取らぬ今大会！,"기겁과 감동, 파란을 불러일으키며 과거의 어떤 대회에도 지지 않을 정도였던 이번 대회!"
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,数多の涙と興奮を生んだ<br>熱き名場面の数々は、<br>後の世まで語り継がれることでしょう！,수많은 눈물과 흥분을 자아낸 각각의 뜨거운 명장면들은 후세까지 전해지며 길이 남을 것입니다!
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,そして本日！<br>苛酷極まる戦いの果てに、<br>栄えある勝者が決定いたします！,그리고 오늘! 가혹하기 짝이 없는 싸움 끝에 영광스러운 승자가 결정됩니다!
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,果たして栄光は誰の手に！<br>これより決勝戦の開幕です！,과연 그 영광은 누구의 손에 쥐어질 것인가! 지금부터 결승전을 시작합니다!
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,それでは本日の主役！<br>決勝進出者の方々を<br>お呼びいたしましょう！,그럼 오늘의 주역! 결승 진출자 분들을 모셔보겠습니다!
Japanese,"scene_evt200628_cp6_q1_s10,7556611",detail,사회자,まずはこの方！<br>今大会のダークホースと称される、<br>予測不能の爆食少女！,우선 이 분! 이번 대회의 다크호스라고 칭해지는 예측불능의 폭식소녀!
