Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt180531_cp0_q2_s10_com3,synopsis,,ルナール達の情熱を感じた老人はついに折れ、見本市の続行が決まる。一件落着となり喜ぶ一同の前に先ほど立ち去った女性客が現れ、ルナールの絵物語を買っていく。結局、ルナールの耽美絵物語はこの１冊しか売れなかったものの、貴重な体験に各々は満足していた。その日の夜、ルナールは改めて喜びを噛みしめ、次回作も頑張ろうと決意するのだった。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,老人,はぁ……はぁ……<br>な、なんという情熱だ……！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,老人,こんなにも強い決意で、<br>耽美絵物語を描いていたとは……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,そ、そうよ。<br>内容は好き嫌いあってもいい……<br>出来だって批判して構わないわ。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,<span class='scene-font-4'>でも！</span><br><span class='scene-font-4'>絵物語を好きな心は</span><br><span class='scene-font-4'>馬鹿にしないで！</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,老人,フン……<br>いいだろう……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,老人,今回は不問に付そう。<br>だが忘れるな、君の進む先は茨の道だ。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,老人,尖った作品には逆風が付き物。<br>必ず第二、第三の儂が現れる。<br>その時のためにせいぜい精進したまえ。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>お互い意見を戦わせ、</span><br><span class='scene-font-katari'>役員を納得させた一同と[グラン]。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>すると見本市の続行が決まり、</span><br><span class='scene-font-katari'>ルナールは安堵の溜め息を漏らした。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,メリッサベル,よかったぁ。<br>これで一件落着だね、ルナール。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,そうね、皆お疲れ様。<br>またゴリラに頼っちゃったけど……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ミラオル,勢い余ったわね。<br>でも体が慣れたせいか、<br>もう効果は治まったわ。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,マキラ,うほうほ～♪
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ザーリリャオー,あはは……<br>マキラ殿はまだみたいですね。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,셰로카르테,うふふ～<br>効果を薄める薬を探しておきますね～
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,ちょっと待って。<br>いっそ需要がある気がしてきたわ。<br>……ケモノ女子ってどうなんだろ？
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,マキラ,うほ～？
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,マキラ、大きな耳とか興味ない？<br>尻尾とか見た目も工夫したりして──
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,女性客,あの、すみません。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,う～ん……<br>問題はどこまでケモノ化するかよね……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,女性客,あ、あのう……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,はい？
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,あ、さっきの……<br>どうしたんですか、落とし物とか？
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,女性客,あ、いえ……<br>やっぱり良いなあって。<br>えぇっと、お値段は……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,…………？<br>一応、50ルピですけど……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,女性客,じゃあ……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,女性客,あの、応援してます……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,あ……<br>ハ、ハイ、ドウモ……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,…………
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,셰로카르테,おめでとうございます～！<br>ついに最初の１冊が出ましたね～！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,メリッサベル,やったね、ルナール！<br>なんだかぽかんとしちゃってるけど。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ザーリリャオー,フフ、信じられない様子ですね！<br>目標を達成したんですよ、ルナール殿！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,あ……<br>う、うん……そうみたい……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ミラオル,この調子でもっと売りたい所ね。<br>終了までもうひとがんばりしましょう。
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,マキラ,うほうほうほ～！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>見本市が終わり……</span><br><span class='scene-font-katari'>ルナール達は一行と合流して、</span><br><span class='scene-font-katari'>次なる目的地に向かっていた。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>結局ルナールの耽美絵物語は、</span><br><span class='scene-font-katari'>１冊しか売れなかったのだが、</span><br><span class='scene-font-katari'>貴重な体験に各々は満足していた。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>そしてその日の深夜、</span><br><span class='scene-font-katari'>甲板にはルナールがひとり佇んでいた。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,１冊、かぁ……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,…………
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,本当に１冊、売れたんだ……<br>お金を出して買って貰えたんだ……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,夢じゃない……<br>妄想でもない……！<br>応援してるなんて言って貰えて！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,この50ルピは宝物ね……
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,なんだか不思議。<br>また創作の気力が湧いてきたわ。<br>絵物語は皆の心の栄養剤なんだ！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,ルナール,さあ、次回作もがんばるわよ～！
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>こうしてルナールは、</span><br><span class='scene-font-katari'>夢に向かって大きな一歩を踏んだ。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>途中でサボるかもしれない。</span><br><span class='scene-font-katari'>またダラダラするかもしれない。</span><br><span class='scene-font-katari'>あるいは発狂する事もあるだろう。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>だがそれでも彼女は前に進む。</span><br><span class='scene-font-katari'>応援して貰っている友達と読者、</span><br><span class='scene-font-katari'>そして何より自分自身のために。</span>
Japanese,scene_evt180531_cp0_q2_s10_com3,detail,,<span class='scene-font-katari'>「ハンサム・ゴリラ」</span><br><span class='scene-font-katari'> </span><br><span class='scene-font-katari'> ────完</span>
