Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt210129_cp4_q1_s10,synopsis,,狼はルシウスとネクタルの攻撃を受け撤退した。ルシウスは狼相手に思うところがある様子のネクタル達に事情があることを察し、ネクタル達を艇まで案内するのだった。,늑대는 루시우스와 넥타르의 공격을 받고 물러났다. 루시우스는 늑대를 상대로 생각하는 바가 있는 듯한 모습의 넥타르 일행에게 사정이 있음을 알아차리고 넥타르 일행을 배까지 안내하는 것이었다.
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>いまはいま！ まっただなか！</span><br><span class='scene-font-katari'>そとのせかいは、まっしろやみ！</span><br><span class='scene-font-katari'>なんにもみえない、からだはさむい！</span>,<span class='scene-font-katari'>지금 어떤상황이냐면요! 나와보니 바깥 세상은 새하얀 어둠! 아무 것도 안 보이고 몸은 덜덜 떨리고!</span>
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>だけどとーげんきょーへスタコラだー！</span><br><span class='scene-font-katari'>げんきいっぱい、ゆめいっぱい！</span><br><span class='scene-font-katari'>せっかくそのはずだったのに……</span>,"<span class='scene-font-katari'>그치만 도원향으로 고고! 기운차게, 희망차게! 나아가려던 참이었는데...</span>"
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>おそわれちゃって、さーたいへん！！</span><br><span class='scene-font-katari'>であったまっくろおにーさん、</span><br><span class='scene-font-katari'>ミカタかなー？ テキだったりして……</span>,<span class='scene-font-katari'>공격당하는 바람에 완전 큰일! 방금 만난 새카만 형은 아군일 걸까? 적이면 어쩌지...</span>
Japanese,scene_evt210129_cp4_q1_s10,detail,ルシウス,<span class='scene-font-4'>はぁああっ！！</span>,<span class='scene-font-4'>하아앗!</span>
Japanese,scene_evt210129_cp4_q1_s10,detail,？？？,グゥウウ……！,그으으……！
Japanese,scene_evt210129_cp4_q1_s10,detail,クシナ,…………！！,…………！！
Japanese,scene_evt210129_cp4_q1_s10,detail,ネクタル,クシナ。<br>……好きにさせてやるべきだ。,쿠시나. ...마음대로 하게 내버려 둬.
Japanese,scene_evt210129_cp4_q1_s10,detail,ウグス,そんなー……なんでー……,그런... 그치만...
Japanese,scene_evt210129_cp4_q1_s10,detail,ルシウス,…………<br>貴様ら。この島の状況に<br>詳しいと見て、間違いないな？,"..... 너희들, 이 섬의 상황을 잘 알고 있는 거 맞겠지?"
Japanese,scene_evt210129_cp4_q1_s10,detail,シンシャ,え、えっと……,"그, 그게..."
Japanese,scene_evt210129_cp4_q1_s10,detail,ネクタル,シンシャ、ここはネクタルが。,"신샤, 넥타르가 대답하겠습니다. "
Japanese,scene_evt210129_cp4_q1_s10,detail,ネクタル,貴公が何を求めるかにも依るが、<br>ある程度は説明出来るかと。 <br>,귀공이 무엇을 원하는지에 달렸으나 어느 정도라면 설명 가능할 거다.
Japanese,scene_evt210129_cp4_q1_s10,detail,ルシウス,良し。<br>ならばついてこい、<br>ここで長話をするのはバカバカしい。,좋아. 그렇다면 따라와라. 이런 곳에서 길게 이야기를 하는 건 멍청한 짓이니.
Japanese,scene_evt210129_cp4_q1_s10,detail,ウグス,さむいもんねー,그치. 추우니까.
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>まっくろくんはつよーいけんし！</span><br><span class='scene-font-katari'>こわいかなっておもったけど、</span><br><span class='scene-font-katari'>けっこーやさしいひとかもね。</span>,<span class='scene-font-katari'>새카만 형은 엄청 센 검사! 무서울 줄 알았는데 어쩌면 꽤 상냥한 사람일지도.</span>
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>はじめましてのそとのせかい、</span><br><span class='scene-font-katari'>みんなでぼうけんできるかなー……</span>,<span class='scene-font-katari'>처음 만난 바깥 세상에서 다 같이 모험할 수 있을까...?</span>
Japanese,scene_evt210129_cp4_q1_s10,detail,,<span class='scene-font-katari'>あっ！ ヨワキはダメダメ！</span><br><span class='scene-font-katari'>ぜったいみんなで</span><br><span class='scene-font-katari'>ぼうけんするぞー！ おー！</span>,<span class='scene-font-katari'>아! 약한 소리 하면 안 돼! 반드시 다 함께 모험하자! 아자!</span>
Japanese,scene_evt210129_cp4_q2_s10,synopsis,,艇にて、ネクタル達から事情を聞く[グラン]一行。ネクタルから星晶獣の気配がわずかにするというルリアに、ネクタルは自身が星晶獣の成り損ないであると明かす。その後、自分達に襲い掛かってきた狼が仲間であることを話したウグス達は、クスキがジョルハやゴブリンに何かをされたのではないかと考えクスキを迎えに行こうと提案するのだった。,배에서 넥타르 일행으로부터 사정을 듣는 [그랑] 일행. 넥타르에게서 성정수의 기운이 살짝 느껴진다는 루리아에게 넥타르는 자신이 성정수가 되지 못한 실패작임을 밝힌다. 그 후 자신에게 덤벼든 늑대가 동료임을 말한 우구스는 쿠스키가 조르하나 고블린에게 무언가를 당한 것은 아닐까 생각하며 쿠스키를 데리러 가자고 제안하는 것이었다.
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,覇空戦争時代に作られた<br>非人道的兵器の研究を<br>現在も続ける者達、か……,패공전쟁시대에 만들어진 비인도적 병기의 연구를 현재도 지속하고 있는 자들이라...
Japanese,scene_evt210129_cp4_q2_s10,detail,ビィ,<span class='scene-font-spword'>星の民</span>がもう一度空の世界を<br>支配しようとやってくるかも……<br>ってのは、わからなくもねぇけど……,"<span class='scene-font-spword'>별의 민족</span>이 다시 한 번 하늘의 세계를 지배하려고 할지도 모른다라, 뭐 이해는 가는데..."
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,戦後、空の民からも忌避され<br>放浪者となったジョルハは、それ故に<br>自分達の掲げる正義に固執している。,"전후, 하늘의 민족들에게서 배척당하며 방랑자가 된 조르하는 그 때문인지 자신들이 표방하는 정의에 고착하고 있다."
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,青願堂のジョルハは生物の加工、<br>もしくは生物から取り出した<br>魔力の加工を専門としていたようだ。,"청원당의 조르하는 생물의 가공, 또는 생물에게서 뽑아낸 마력의 가공이 전문 분야라는 듯하다."
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,生物の……,생물의...
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,そこの娘……シンシャ、だったか。<br>歩行もままならないのは<br>そのせいか。,거기 여자... 신샤라고 했나. 제대로 걷지 못하는 것은 그 때문인가?
Japanese,scene_evt210129_cp4_q2_s10,detail,シンシャ,……はい。<br>あの、でもネクタルが<br>私に義手や義足をくれたから……,"...네. 아, 하지만 넥타르가 저한테 의수랑 의족을 만들어 줘서... "
Japanese,scene_evt210129_cp4_q2_s10,detail,,<span class='scene-font-katari'>少しだけ、見せるのは怖い。</span><br><span class='scene-font-katari'>でもこれは、ネクタルが私を</span><br><span class='scene-font-katari'>救ってくれた証拠でもあるから。</span>,<span class='scene-font-katari'>보여주는 건 조금 무서워. 하지만 이건 넥타르가 나를 구해줬다는 증거이기도 하니까. </span>
Japanese,scene_evt210129_cp4_q2_s10,detail,シンシャ,腕だけじゃなくて、<br>色々なところを<br>ネクタルが助けてくれたんです。,팔뿐만 아니라 여러 가지로 넥타르에게 도움받았어요. 
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,これ……は……,이건...
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,色々なところ、って……,여러 가지라니...
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,ネクタル……<br>随分と事情に詳しいようだが、<br>……貴様もジョルハの一員か？,넥타르. 여러 사정에 꽤 밝은 모양이다만... 너도 조르하의 일원인가?
Japanese,scene_evt210129_cp4_q2_s10,detail,クシナ,…………！！,…………！！
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,クシナ。誤認も致し方ない。,"쿠시나, 오해받는다 해도 어쩔 수 없다."
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,あの……ネクタルさんも、<br>ジョルハの人達に実験……<br>されてたんじゃ……？,저기... 넥타르 씨도 조르하 사람들한테 실험... 당하신 거 아닌가요?
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,ネクタルさんから星晶獣の気配を<br>感じるんですけど、とっても薄くて。<br>だから……,넥타르 씨에게서 성정수의 기운이 느껴지긴 하는데... 엄청 희미하거든요. 그래서...
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,気配が薄いのも道理。<br>ネクタルは星晶獣の成り損ないで、<br>ジョルハの研究素材だ。,"기운이 희미할 수밖에. 넥타르는 성정수가 되지 못한 실패작으로, 조르하의 연구소재다."
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,ちがうー！<br>そざい『だった』の！<br>いまはちがうー！,"아니야! 소재""였던"" 거지! 지금은 아냐!"
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,みんなでとーげんきょーいく！<br>もーせーがんどーもないし！！,다 함께 도원향 갈 거야! 이제 청원당도 없으니까!
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,待て！ 青願堂が無い、<br>とはどういうことだ？,잠깐! 청원당이 없다니 무슨 소리냐!
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,んーとねー、なんか、<br>ギャッギャッ！ ってゆーのが<br>せーがんどーもやした。,"음... 그게, 뭐지? 갸아갸아! 하는 게 청원당 불태웠어."
Japanese,scene_evt210129_cp4_q2_s10,detail,ビィ,ギャッギャッ……,갸아갸아... 
Japanese,scene_evt210129_cp4_q2_s10,detail,ビィ,……ってそりゃゴブリンじゃねぇか！？,...그거 고블린 아냐!?
Japanese,scene_evt210129_cp4_q2_s10,detail,クシナ,…………？,…………？
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,貴様ら、ゴブリンを知らないのか？<br>……いや、初めて外に出たのなら<br>それも当然だな。,"너희들, 고블린을 모르는 건가? ...아니지, 처음으로 밖에 나온 거라면 그게 당연하겠군."
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,青願堂を燃やしたということは<br>ジョルハとゴブリンは<br>敵対しているというわけか。,청원당을 불태웠다는 말은 조르하와 고블린이 서로 적대하고 있다는 뜻인가. 
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,ネクタルが青願堂に設置した<br>分け身から、<br>断片的な情報は得ている。,넥타르가 청원당에 설치한 분신에게서 단편적인 정보를 얻고 있다.
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,貴公らがゴブリンと呼ぶ種族は<br>ジョルハの祖が生み出した<br>戦術兵器だったようだ。,귀공들이 고블린이라고 부르는 종족은 조르하의 선조가 만들어낸 전술병기였던 듯하다. 
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,兵器……だと！？<br>あの悪鬼共を<span class='scene-font-spword'>星の民</span>ですらなく<br>空の民が生み出したというのか！？,병기라고...? 그 악귀들을 만들어낸 게 <span class='scene-font-spword'>별의 민족</span>이 아닌 하늘의 민족이라는 거냐!?
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,覇空戦争の時代には、<br>今のジョルハ以上の所業であっても<br>非道とは見做されなかった。,패공전쟁이 벌어졌던 시대에는 지금의 조르하가 하는 짓보다 더한 짓도 비인간적 행위로 간주되지 않았다. 
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,ひどい……戦争、だったんですね……,엄청난 전쟁... 이었던 거군요...
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,ゴブリン？ がニンゲンキライも<br>しかたないかなーって<br>ウグスおもう。,우구스는 고블린? 이 인간 싫어한다고 해도 어쩔 수 없다고 생각해.
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,ウグスもじっけんキライー……<br>ジョルハもキライ。,우구스도 실험 싫어. 조르하도 싫어.
Japanese,scene_evt210129_cp4_q2_s10,detail,シンシャ,ウグス……,우구스...
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,あ！ でもウグスは<br>ニンゲンキライちがうよ！？<br>シンシャもニンゲンだし！,"아, 그치만 우구스는 인간이 싫은 거 아냐! 신샤도 인간이니까!"
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,ニンゲンもー、マモノもー <br>なんでもそー！<br>いいやつとわるいやついる！,인간이든 마물이든 뭐든 그래! 좋은 녀석 있고 나쁜 녀석 있어!
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,シンシャもネクタルもクシナもー<br>……あとあと、クスキも！<br>いーやつ！ だとおもう……,신샤도 넥타르도 쿠시나도... 그리고 그리고 쿠스키도! 좋은 녀석이야! 라고 생각해...
Japanese,scene_evt210129_cp4_q2_s10,detail,シンシャ,クスキ……<br>なにがあったのかな。<br>私達に攻撃するなんて……,쿠스키... 무슨 일이 있었떤 걸까. 우리를 공격하다니...
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,クスキというのは<br>貴様らを追っていた狼か。,쿠스키라는 건 너희들을 쫓아오던 늑대 말이냐.
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,ああ。潜伏形態は小柄な姿で<br>潜入や偵察を行い、<br>戦闘形態は貴公も目にした通りだ。,"그래. 잠복형태일 때는 작은 몸집으로 잠입이나 정찰을 수행하고, 전투형태일 때는 귀공들이 본 대로다."
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,青願堂の所持する実験体の中では<br>完成度が高いと<br>見做されていたようだった。,청원당이 소지한 실험체들 중에는 완성도가 높은 편이라고 간주되었던 듯하다.
Japanese,scene_evt210129_cp4_q2_s10,detail,クシナ,…………,…………
Japanese,scene_evt210129_cp4_q2_s10,detail,シンシャ,そうだね……青願堂が襲われた時に、<br>ジョルハのひとに何かされたのかも……,그래... 청원당이 습격당했을 때 조르하 사람한테 무슨 짓을 당한 걸지도...
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,あるいは、ゴブリンかもしれん。,아니면 고블린일지도 모른다.
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,そこの鳥が言っていたように、<br>ゴブリンにもニンゲンに<br>友好的な者はいた。,"거기 새가 말했던 것처럼, 고블린 중에도 인간에게 우호적인 자가 있었다. "
Japanese,scene_evt210129_cp4_q2_s10,detail,ルリア,ミニゴブちゃんですね！,미니고브쨩 말이군요!
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,ああ。奴がゴブリン達に<br>攫われた際、一時的に<br>様子がおかしくなっていただろう。,그래. 녀석이 고블린들에게 잡혀갔을 때 일시적으로 상태가 이상해진 적이 있었지? 
Japanese,scene_evt210129_cp4_q2_s10,detail,ビィ,あっ！ そういやそうだな……<br>クスキって奴もミニゴブみたいに<br>ゴブリンに何かされちまったのかも……,아! 그러고 보니 그렇네... 쿠스키란 녀석도 미니고브처럼 고블린한테 무슨 짓을 당한 걸지도...
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,そーだよ！ どっちかがやった！<br>クスキはいーやつだから！<br>シンシャにケガさせよーとしないから！,그래! 누가 무슨 짓 한 거야! 쿠스키는 좋은 녀석이니까! 신샤를 다치게 할 리 없으니까!
Japanese,scene_evt210129_cp4_q2_s10,detail,ウグス,ネクタル、クスキむかえにいこー？<br>とーげんきょーは<br>みんなでいくでしょ！,"넥타르, 쿠스키 데리러 가자. 도원향은 다 함께 가는 거잖아!"
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,…………,…………
Japanese,scene_evt210129_cp4_q2_s10,detail,ビィ,もしクスキって奴を迎えに行くなら<br>オイラ達もある意味ありがてぇよな、<br>[グラン]？,"혹시 쿠스키란 녀석을 데리러 가려는 거라면 우리로선 고마운 일이겠는걸, 그치?"
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,青願堂の位置を我々は知らん。<br>場所を教えて貰うのでも構わんが、<br>案内がいるならばそれが最善だな。,"우리는 청원당의 위치를 모른다. 장소를 가르쳐 주기만 해도 된다만, 안내인이 있다면 그게 최선이겠지."
Japanese,scene_evt210129_cp4_q2_s10,detail,ルシウス,どうだ？,어떤가?
Japanese,scene_evt210129_cp4_q2_s10,detail,ネクタル,それは……,그건...
Japanese,scene_evt210129_cp4_q3_s10,synopsis,,ルリアの提案で、今後のことを決める前に休息を取ることにした一行。ルリアはシンシャ達が安心できるようにもてなし、美味しいお茶やお菓子、暖かな寝床にウグス達は喜ぶ。シンシャ達が休んだ後、ネクタルは一行にシンシャ達を保護してくれた礼を述べ、青願堂への案内を買って出るのだった。,"루리아의 제안으로 향후를 결정하기 전 휴식을 취하기로 한 일행. 루리아는 신샤가 안심할 수 있도록 대접하며 맛있는 차와 과자, 따뜻한 잠자리에 우구스는 기뻐한다. 신샤가 잠든 후 넥타르는 일행에게 자신들을 보호해 준 감사의 인사를 전하고 청원당으로 안내를 자청하는 것이었다."
Japanese,scene_evt210129_cp4_q3_s10,detail,ルリア,あ、あのっ！ これからのことを<br>早く決めなくちゃいけないのは<br>そうなんですけど……！,"저, 저기! 물론 지금부터 어떻게 할지도 빨리 정해야만 하겠지만요...!"
Japanese,scene_evt210129_cp4_q3_s10,detail,ルリア,まずはルシウスさんもネクタルさん達も<br>体を温めた方がいいと思います！<br>雪を落としただけじゃダメですよ！,우선은 루시우스 씨랑 넥타르 씨 일행의 몸을 녹이는 게 좋을 거 같아요! 그냥 눈을 털어내기만 하는 걸로는 부족해요!
Japanese,scene_evt210129_cp4_q3_s10,detail,ビィ,あっ！ そうだな！？<br>悪ぃ、この島のこと全然知らねぇから<br>つい話し込んじまって。,"아! 그러게! 미안해, 이 섬에 대해서 전혀 몰라서 계속 이야기하고 있었네."
Japanese,scene_evt210129_cp4_q3_s10,detail,ビィ,ルシウスのためにお湯も<br>沸かしてあるしな！<br>タライに入れて足湯したらどうだ？,루시우스 쓰라고 뜨거운 물 데워 놨거든! 양동이에 넣어서 족욕이라도 하면 어떨까?
Japanese,scene_evt210129_cp4_q3_s10,detail,ルリア,[グラン]、<br>私、お茶を淹れてきますね！,"[그랑], 저는 차 끓여 올게요!"
