Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr171_ep1,synopsis,,とある島で[플레이어]は伝説の大拳豪、ガンダゴウザから一方的に弟子にすると告げられる。そこへ、ならず者達が現れ、乱闘の中で[플레이어]の拳がガンダゴウザに突き刺さる。ガンダゴウザはその拳を通して[플레이어]の信念の強さを知り、[플레이어]を弟子にすることを諦め、一行の仲間に加わるのだった。
Japanese,scene_fate_chr171_ep1,detail,,<span class='scene-font-katari'>食糧補給のため、</span><br><span class='scene-font-katari'>とある島へ降り立った</span><br><span class='scene-font-katari'>[플레이어]一行──</span>
Japanese,scene_fate_chr171_ep1,detail,,<span class='scene-font-katari'>無事に調達も完了し、</span><br><span class='scene-font-katari'>後はグランサイファーへ戻るだけ。</span><br><span class='scene-font-katari'>そんな時、誰かの腹時計が鳴った。</span>
Japanese,scene_fate_chr171_ep1,detail,オイゲン,ハハハ、確かに。<br>このまま戻るのも味気ねぇなあ。<br>一丁、あの店で名物でも食っていくか。
Japanese,scene_fate_chr171_ep1,detail,,<span class='scene-font-katari'>そう言って、[플레이어]達一行は</span><br><span class='scene-font-katari'>近くの食堂へ入っていく。</span>
Japanese,scene_fate_chr171_ep1,detail,ラカム,オヤジ、<br>とりあえず店のオススメ教えてくれよ。
Japanese,scene_fate_chr171_ep1,detail,店主,へえ、いらっしゃい。<br>うちの島は酪農が盛んですから……<br>ってあれ？ 旅行者ですかい？
Japanese,scene_fate_chr171_ep1,detail,ラカム,ふっ……<br>窓の外を見てみな。
Japanese,scene_fate_chr171_ep1,detail,店主,え、窓の外って……<br>まさか、あの……<br>岬に泊まってる騎空艇！？
Japanese,scene_fate_chr171_ep1,detail,ラカム,そうさ。<br>あれがオレ達の艇、<br>グランサイファーだ。
Japanese,scene_fate_chr171_ep1,detail,店主,グ、グランサイファー！？<br>するってえと……<br>あんたらが凄腕と噂の騎空士様方で？
Japanese,scene_fate_chr171_ep1,detail,ビィ,いやぁ……<br>そんなに言われると、<br>なんだか照れちまうな！
Japanese,scene_fate_chr171_ep1,detail,店主,いや、そういうことなら……<br>あんたらに食わせる飯はねえ。<br>悪いが、今すぐ出てってくれ。
Japanese,scene_fate_chr171_ep1,detail,カタリナ,なっ……！？<br>それは一体どういう意味だ、店主。
Japanese,scene_fate_chr171_ep1,detail,店主,どうもこうもねえ。<br>飯食ってる場合じゃねえっつってんだ。
Japanese,scene_fate_chr171_ep1,detail,ルリア,そんな……どうしてですか？<br>私、ここのお料理、食べたいです。
Japanese,scene_fate_chr171_ep1,detail,店主,ああ、言い方が悪かったな。<br>別に意地悪で言ってんじゃねえんだ。<br>オレはあんたらのことを思ってだな……
Japanese,scene_fate_chr171_ep1,detail,カタリナ,どうにも要領を得ないな。
Japanese,scene_fate_chr171_ep1,detail,店主,<span class='scene-font-4'>ヤツが狙ってんだ。</span>
Japanese,scene_fate_chr171_ep1,detail,オイゲン,だからヤツってのは何なんだ？<br>ハッキリわかるように言ってくれ。
Japanese,scene_fate_chr171_ep1,detail,店主,いいから早く！<br>早く逃げねえとヤツが来ちまう！
Japanese,scene_fate_chr171_ep1,detail,ならず者１,よお、店主、呑みに来たぞ。<br>店の酒、全部もってこい！
Japanese,scene_fate_chr171_ep1,detail,ならず者２,オラ、どけ！<br>そこはオレの席だっつってんだろが！
Japanese,scene_fate_chr171_ep1,detail,ならず者１,あン？ 見ねえツラがいんなぁ？<br>おめえら、どこのモンだ？
Japanese,scene_fate_chr171_ep1,detail,ラカム,窓の外、見えるか？ <br>オレ達ゃ、<br>あの騎空艇に乗ってる騎空団だ。
Japanese,scene_fate_chr171_ep1,detail,ならず者１,き、騎空艇！？
Japanese,scene_fate_chr171_ep1,detail,ならず者２,しかもありゃ<br>グランサイファーとかいう<br>今、噂の……<br>
