Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt200128_cp3_q1_s20,synopsis,,アイザック一族は代々、月に帰るために何百年もかけて「ロケット」なる乗り物を作ったが、その制御手段は月から提供を受ける必要があった。彼はカシウスの槍「ノイン」を使う気でいたが、それが壊れたと知って頭を抱える。しかし相棒の提案でノインを預かり、修理を試みる事に。そこへ組織の兵達が現れ、カシウスを奪おうと襲いかかる。困惑しながら迎え撃つ[플레이어]達。,"아이작 일족은 달로 돌아가기 위해 수백 년에 걸쳐 대를 이어 로켓이라는 탈 것을 만들었지만, 그 제어수단은 달에서 제공받을 필요가 있었다. 그는 카시우스의 창 「노인」을 사용할 생각으로 있었지만, 그것이 망가진 것을 알고 머리를 싸맨다. 그러나 파트너의 제안으로 노인을 맡아 수리를 시도하게 된다. 하지만, 거기에 조직의 병사들이 나타나 카시우스를 빼앗으려고 덤빈다. 곤혹스러워하며 맞서 싸우는 [플레이어] 일행."
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,…………,…………
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,やあ、兄弟。<br>また話せて嬉しいよ。,"안녕, 형제. 다시 이야기를 나눌 수 있어서 기쁘군."
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,お前の境遇について、<br>信憑性はあるが、<br>やはり信じがたい。,"네 처지에 대해서다만, 신빙성은 있으나 역시 믿기는 힘들다."
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,僕も月生まれの人と会う日が来るなんて<br>思ってなかったよ。,나도 달에서 태어난 사람하고 만나는 날이 올 줄은 상상도 못 했어.
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,どうやって月に行くつもりだ？,어떻게 달로 돌아갈 생각이지?
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,ロケットを使うのさ。<br>なんと自作だよ。,로켓을 쓸 거야. 무려 내가 직접 만들었다구.
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,何……！？,뭐라고...?
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,家系が代々エンジニアでね。<br>機関から部品を小分けで貰って、<br>何百年とかけて作り上げたんだ。,우리 집안은 대대로 엔지니어거든. 기관에서 받은 부품으로 몇백 년에 걸쳐 만들어 왔지.
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,……推進力は？,...추진력은 어떻게 할 거지?
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,苦労したのはまさにそこだよ。<br>向こうは燃料は貴重だって言って<br>結局送ってくれなかったからね。,그 부분이 제일 힘들었다니까. 저 쪽에서도 연료는 귀중하다면서 절대 안 보내줬거든.
Japanese,scene_evt200128_cp3_q1_s20,detail,레이베리,十分な推進力を出す方法を模索するのに<br>これまた数百年を要したそうだ。,충분한 추진력을 얻는 방법을 모색하는 동안에 수백 년이나 흘렀다는 듯하다.
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,で、僕は魔晶を推進力に変える<br>エンジンを開発したよ。<br>テスト段階じゃ出力はばっちりだ。,그리고 내가 마정을 추진력으로 변환시키는 엔진을 개발했어. 테스트 단계지만 출력은 확실했지.
Japanese,scene_evt200128_cp3_q1_s20,detail,아이작,あとは制御系だね。<br>さすがに手動操縦で<br>月に行くのは不可能で──,이젠 제어계통이 남았어. 아무래도 수동조작을 해서 달에 가는 것은 불가능하니까...
Japanese,scene_evt200128_cp3_q1_s20,detail,카시우스,…………,…………
Japanese,scene_evt200128_cp3_q1_s20,detail,베아트릭스,…………,…………
Japanese,scene_evt200128_cp3_q1_s20,detail,비,どうしたんだよ？<br>浮かねえ顔してさ。,왜 그래? 표정이 좋지 않네.
Japanese,scene_evt200128_cp3_q1_s20,detail,베아트릭스,月に帰るのかな、カシウスのヤツ……,카시우스 녀석... 달로 돌아가는 걸까?
Japanese,scene_evt200128_cp3_q1_s20,detail,제타,まあ、本人がそれを望むなら<br>仕方ないとあたしは思うけど。,"뭐, 본인이 그걸 원한다면 어쩔 수 없지 않나? 내 생각엔 그래."
