Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr106_ep1,synopsis,,旅の途中、十二年に一度だけ開帳されるという霊験あらたかな神社に立ちよった一行は、そこで十二神将の一人・アニラと出会う。その神社で、星の世界の動向を探る監視役を与えられていたアニラは、一行とともに星の世界を目指したいと言う。寂しがりやなアニラは、一行とともに空に旅立つのだった。
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>旅の途中、十二年に一度だけ</span><br><span class='scene-font-katari'>開帳されるという霊験あらたかな</span><br><span class='scene-font-katari'>神社の噂を聞きつけた一行。</span>
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>一行は、その神社で無病息災の</span><br><span class='scene-font-katari'>福を授かるべく、騎空艇を</span><br><span class='scene-font-katari'>南南西に向けて航行させていた。</span>
Japanese,scene_fate_chr106_ep1,detail,ルリア,本当に……<br>この方角であってるんでしょうか？<br>なんだか心配になってきました……
Japanese,scene_fate_chr106_ep1,detail,ビィ,ああ！<br>今年の恵方は南南西だから……<br>この<span class='scene-font-place'>羊神宮</span>で間違いないと思うぜ！
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>その時……雲間から</span><br><span class='scene-font-katari'>大小さまざまの騎空艇が姿を現す。</span>
Japanese,scene_fate_chr106_ep1,detail,ルリア,あっ！ 見てください、ビィさん！<br>私たちの他にも、騎空艇がどんどん<br>集まってきましたよ！
Japanese,scene_fate_chr106_ep1,detail,ビィ,こうしちゃいらんねぇ！<br>[ジータ]！<br>オイラ達も急ぐぞ！
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>こうして、[ジータ]達は、</span><br><span class='scene-font-place'>羊神宮</span><span class='scene-font-katari'>の境内に足を踏み入れた。</span>
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>しかし……</span><br><span class='scene-font-katari'>一行の前には、すでに参拝客の</span><br><span class='scene-font-katari'>長蛇の列ができているのだった。</span>
Japanese,scene_fate_chr106_ep1,detail,ルリア,はわわわ……<br>す、すごい行列ですね……
Japanese,scene_fate_chr106_ep1,detail,ビィ,あちゃ～<br>出遅れちまったか！
Japanese,scene_fate_chr106_ep1,detail,ルリア,まぁまぁ……<br>気を取り直して、<br>私たちも列に並びましょう。
Japanese,scene_fate_chr106_ep1,detail,,<span class='scene-font-katari'>しばらくして、一行が並ぶ行列の</span><br><span class='scene-font-katari'>前方から、男たちの言い争う</span><br><span class='scene-font-katari'>怒声が聞こえてくるのだった。</span>
Japanese,scene_fate_chr106_ep1,detail,騎空士１,おいお前！<br>俺の前に割り込んでんじゃねぇぞ！
Japanese,scene_fate_chr106_ep1,detail,騎空士２,あぁ？ 何言ってんだ？<br>俺の方が先だったろ！
Japanese,scene_fate_chr106_ep1,detail,騎空士１,んだとテメェ……<br>こっちはこの日のために<br>三日前から並んでんだぞ！
