Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr050_ep1,synopsis,,ハーヴィンであるシャルロッテの依頼を受け、一行は共に山奥の村へ背を伸ばす薬を探しに行く。だがその薬でも、背を伸ばすことは叶わず、シャルロッテは星の力を頼りに一行の旅についていくことを決める。
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>ある街でシェロカルテから</span><br><span class='scene-font-katari'>山奥への探索の協力者を探している</span><br><span class='scene-font-katari'>という依頼を受けた[플레이어]一行。</span>
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>依頼主が食事をとっているはずだ、</span><br><span class='scene-font-katari'>という酒場までやってくるが……</span>
Japanese,scene_fate_chr050_ep1,detail,店員,お待たせしましたー！<br>こちら、お子様ランチになります！
Japanese,scene_fate_chr050_ep1,detail,？？？,おお……！<br>こ、これはなかなか……
Japanese,scene_fate_chr050_ep1,detail,ルリア,うーん……<br>依頼主さんらしき人は……<br>いないですね……
Japanese,scene_fate_chr050_ep1,detail,ビィ,依頼主は、<br>どっかの騎士団の団長なんだよな！<br>確かにそれらしい奴はいねぇな……
Japanese,scene_fate_chr050_ep1,detail,ビィ,食事が終わって、<br>先に行っちまったんじゃねぇか？<br>ここには小っちゃい女の子しか……
Japanese,scene_fate_chr050_ep1,detail,？？？,自分は小っちゃくありませんっ！
Japanese,scene_fate_chr050_ep1,detail,ルリア,え？ えーっと……？
Japanese,scene_fate_chr050_ep1,detail,ビィ,い、いきなりどうしたんだ？<br>嬢ちゃん。
Japanese,scene_fate_chr050_ep1,detail,？？？,あ……こ、こほん。<br>すみません、取り乱しました……
Japanese,scene_fate_chr050_ep1,detail,？？？,えー……貴殿らが<br>シェロカルテ殿ご紹介の方々ですね？
Japanese,scene_fate_chr050_ep1,detail,ビィ,そうだけど……<br>ってこたぁ、まさか……！？
Japanese,scene_fate_chr050_ep1,detail,？？？,これは失敬……<br>自己紹介が遅れました。
Japanese,scene_fate_chr050_ep1,detail,？？？,自分こそは、<br>かのリュミエール聖国を建国せし<br>ほまれ高き栄光の騎士団……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,リュミエール聖騎士団の現団長を務める<br>シャルロッテ・フェニヤであります！<br>以後、お見知りおきを……
Japanese,scene_fate_chr050_ep1,detail,ルリア,えぇっ！？<br>こ、こんな小っちゃくて、<br>可愛い子が……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,むっ……騎士をつかまえて<br>小っちゃくて可愛いとは<br>何事でありますか！
Japanese,scene_fate_chr050_ep1,detail,ルリア,はぅぅ……<br>ご、ごめんなさい、<br>つい、その、えと……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,まぁ……ルリア殿に<br>悪気がないのはわかって……<br>……どこを見ているでありますか？
Japanese,scene_fate_chr050_ep1,detail,ルリア,あ……目の前にあるから<br>シャルロッテさんの冠が<br>どうしても気になっちゃって……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,むぅぅぅ！<br>付き合いきれないであります！<br>自分は先に行かせてもらいます！
Japanese,scene_fate_chr050_ep1,detail,ルリア,ああっ！<br>ご、ごめんなさいー！
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>酒場を飛び出したシャルロッテを</span><br><span class='scene-font-katari'>追いかける一行は、魔物達が巣食うと</span><br><span class='scene-font-katari'>言われる山道に差しかかる。</span>
Japanese,scene_fate_chr050_ep1,detail,ビィ,こりゃあ、いったい……<br>それに、シャルロッテは<br>どこに行っちまったんだ？
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,[플레이어]殿！<br>自分はここであります！
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>倒された魔物達の山から、</span><br><span class='scene-font-katari'>シャルロッテが</span><br><span class='scene-font-katari'>ひょっこりと顔を出す。</span>
Japanese,scene_fate_chr050_ep1,detail,ルリア,シャルロッテさん！<br>こ、これはいったい……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,ああ、これは魔物が<br>集団で襲いかかってきたので<br>返り討ちにしてやったのであります。
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,自分の姿を見て、<br>与し易しと思ったのでしょう。
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,栄えあるリュミエール聖騎士団の<br>団長が相手とも知らず……<br>見当違いも甚だしいであります！
Japanese,scene_fate_chr050_ep1,detail,ビィ,こりゃすげぇや……<br>騎士団団長の名は、<br>伊達じゃねぇって……
Japanese,scene_fate_chr050_ep1,detail,ビィ,ん？ するってぇと……<br>なんでシャルロッテは、<br>探索の協力者を探してたんだ？
Japanese,scene_fate_chr050_ep1,detail,ビィ,こんだけ強けりゃ、<br>ひとりでも十分、<br>山歩き出来るんじゃねぇのか？
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,い、いえ、それは……その……<br>自分ひとりでも、魔物や野盗なんかは<br>恐れるに足らないのでありますが……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,その……どうにもこうにも……<br>そこにあるような段差が、<br>ひとりでは登れなくて……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,それで……えと、[플레이어]殿。<br>自分を段差の上まで、<br>抱き上げてくれると助かるのですが……
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>こうして数々の難所を乗り越え、</span><br><span class='scene-font-katari'>目的の村へとたどり着く</span><br><span class='scene-font-katari'>[플레이어]一行。</span>
Japanese,scene_fate_chr050_ep1,detail,,<span class='scene-font-katari'>さっそくシャルロッテは、</span><br><span class='scene-font-katari'>この村の名産である、</span><br><span class='scene-font-katari'>とある薬について尋ねるが……</span>
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,む……無理なのですか？
Japanese,scene_fate_chr050_ep1,detail,村人,ああ、確かにうちの村では<br>成長を促進する薬を<br>作ってるけど……
Japanese,scene_fate_chr050_ep1,detail,村人,あくまで成長促進の薬だし、<br>ハーヴィンのあんたが飲んでも、<br>いま以上には大きくなれないと思うよ。
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,そん……な……
Japanese,scene_fate_chr050_ep1,detail,ビィ,シャルロッテが<br>山奥に探しに来てたのって、<br>背を伸ばす薬だったんだな……
Japanese,scene_fate_chr050_ep1,detail,ルリア,よっぽど気にしてるみたいですね……<br>うう……<br>本当に悪いことしちゃいました……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,くっ……<br>こっそり騎士団を抜け出してまで、<br>探しに来たというのに……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,これでは……このままでは……<br>リュミエール聖騎士団団長として、<br>騎士団の威厳を取り戻すことも……
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,いや……そうか……<br>ならば賭けるべき望みは、<br>もはやただ一つ……！！
Japanese,scene_fate_chr050_ep1,detail,シャルロッテ,[플레이어]殿！<br>このシャルロッテも貴殿の旅に、<br>連れて行ってほしいであります！
