Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt201208_cp3_q1_s10,synopsis,,ライルと妹のエリィの両親は３年前に亡くなり、ライルは今面倒を見てくれているバルドという男から祠の話を聞いたという。ライルは亡くなった人は幽世に行くのだと信じており、両親に会いたくて幽世に通じている門を開けるため祠の扉を開けたらしい。幽世が関係していると知り、[グラン]達は深刻な面持ちになるのだった。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,お父さんとお母さんは、<br>３年前に死んじゃったんだ。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,だから、残った俺と妹のエリィは<br>おじさんと暮らしてる。
Japanese,scene_evt201208_cp3_q1_s10,detail,ビィ,そのおじさんってのは<br>親戚なのか？
Japanese,scene_evt201208_cp3_q1_s10,detail,煉獄杏寿郎,少年達の血縁者というわけでは<br>ないらしい。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,おじさんは元々、隣の家に<br>ひとりで住んでたんだ。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,俺達のお父さんとお母さんが<br>死んじゃうよりももっと前に、<br>娘が死んじゃったんだって。
Japanese,scene_evt201208_cp3_q1_s10,detail,ビィ,へぇ……そのおじさんも、<br>自分の家族を亡くしてるってわけか。
Japanese,scene_evt201208_cp3_q1_s10,detail,ルリア,ライルくんと妹のエリィちゃんと<br>そのおじさんは、新しい家族ですね。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,うん、そう……<br>家族なんだ。
Japanese,scene_evt201208_cp3_q1_s10,detail,카마도 탄지로,そのおじさん……えっと、<br>バルドさん、が祠のことを<br>教えてくれたんだよな。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,そう……<br>俺達、どうしても<br>お父さんとお母さんに会いたくて……
Japanese,scene_evt201208_cp3_q1_s10,detail,ルリア,亡くなったお父さんと<br>お母さんにですか……？
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,うん……だから、<br>幽世に通じている門を<br>開けるために……
Japanese,scene_evt201208_cp3_q1_s10,detail,ビィ,ちょっと待ってくれ！<br>幽世、だって？
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,え……うん。<br>だって、死んじゃった人は<br>幽世に行くんでしょ？
Japanese,scene_evt201208_cp3_q1_s10,detail,ルリア,えっと、[グラン]……
Japanese,scene_evt201208_cp3_q1_s10,detail,,<span class='scene-font-katari'>ルリアの視線を受けて、</span><br><span class='scene-font-katari'>[グラン]も表情を曇らせる。</span>
Japanese,scene_evt201208_cp3_q1_s10,detail,冨岡義勇,何か知っているのか？
Japanese,scene_evt201208_cp3_q1_s10,detail,ルリア,あの、はい……<br>幽世のことは、私達も<br>少しだけ聞いたことがあって……
Japanese,scene_evt201208_cp3_q1_s10,detail,煉獄杏寿郎,ほう！<br>本当に死後の世界なのか？
Japanese,scene_evt201208_cp3_q1_s10,detail,ビィ,そういう言い伝えも聞くけどよぅ、<br>実際はどうなんだろうな？
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,うちの村は、死んじゃった人は<br>お葬式で空の底に送り出して<br>あげてたよ？
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,だから今、<br>お父さんとお母さんは<br>幽世にいるんじゃないの……？
Japanese,scene_evt201208_cp3_q1_s10,detail,ルリア,あ、ごめんなさい！<br>私達にもはっきりしたことは<br>わからないんです！
Japanese,scene_evt201208_cp3_q1_s10,detail,煉獄杏寿郎,……うむ。<br>極楽浄土の仔細について<br>現世の者に問うのは酷というものだ。
Japanese,scene_evt201208_cp3_q1_s10,detail,ライル,…………
Japanese,scene_evt201208_cp3_q2_s20,synopsis,,[グラン]達は以前幽世と空の世界が繋がった時も化け物が現れ、空が赤く染まったことを語る。その話を聞いた炭治郎達は、幽世と空の世界が繋がったことと自分達がこの世界に飛ばされたことは何かしら関係があると考え、元の世界に帰るために[グラン]達に協力を頼む。[グラン]達は快諾するが、突如再び空が赤く染まり、化け物が現れるのだった。
Japanese,scene_evt201208_cp3_q2_s20,detail,,<span class='scene-font-katari'>ライルの話を聞いた</span><br><span class='scene-font-katari'>[グラン]達の間には</span><br><span class='scene-font-katari'>重苦しい空気が流れる。</span>
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,お前等が襲われたっていう<br>変な化け物も気になるなぁ。
Japanese,scene_evt201208_cp3_q2_s20,detail,ライル,たぶん、祠を開けたから<br>出てきたんだ。今まで<br>見たことない魔物だったし……
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,……嫌な感じがするぜ。
Japanese,scene_evt201208_cp3_q2_s20,detail,,<span class='scene-font-katari'>ビィの言葉に、</span><br><span class='scene-font-katari'>[グラン]も深刻な面持ちで頷く。</span>
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,確かに、嫌な気配の相手だった！<br>鬼ではない、というのは理解したが<br>俺にはさっぱり心当たりもない。
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,君達は、あの化け物共についても<br>知っているのか？
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,前にもあったんだよ。<br>幽世と繋がっちまって、ヤベェ<br>化け物がわんさか出てきたことが。
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,その時も、空が赤く染まってよぉ。
Japanese,scene_evt201208_cp3_q2_s20,detail,카마도 탄지로,さっきも辺りが赤くなっていた。<br>夕暮れでも朝焼けでもないのに……
Japanese,scene_evt201208_cp3_q2_s20,detail,ルリア,そもそも幽世とこの空の世界が<br>繋がるってこと自体が<br>とっても危険なんです……
Japanese,scene_evt201208_cp3_q2_s20,detail,冨岡義勇,別の世界と繋がる……
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,ああ、俺達が赤い渦に吸い込まれて<br>ここへ飛ばされたことと<br>関係がありそうだな。
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,赤い渦？ 飛ばされた？<br>何の話だ？
Japanese,scene_evt201208_cp3_q2_s20,detail,카마도 탄지로,はっきりしたことはわからないんだけど<br>俺達、別の世界から<br>来てしまったみたいなんだ。
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,赤い渦に吸い込まれて、か？
Japanese,scene_evt201208_cp3_q2_s20,detail,카마도 탄지로,ああ。気付いたらこの山にいて……<br>どう考えても、ここは<br>俺達がもといた世界とは違う。
Japanese,scene_evt201208_cp3_q2_s20,detail,ルリア,そ、それは幽世のことと<br>何か関係があるんでしょうか……？
Japanese,scene_evt201208_cp3_q2_s20,detail,冨岡義勇,わからんな。<br>俺達はそもそも、<br>その幽世とやらのことを何も知らない。
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,だが、関係がある可能性は高い！
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,この世界を危機に陥れるという<br>幽世との繋がりと、不可思議に時期が<br>一致して俺達が飛ばされてきた。
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,今は、少しの可能性でも<br>それに賭けて進むべきだ！
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,俺達は、一刻も早く<br>帰らなければならないのだからな。
Japanese,scene_evt201208_cp3_q2_s20,detail,ビィ,一刻も早くって……<br>随分と焦ってんだな。
Japanese,scene_evt201208_cp3_q2_s20,detail,煉獄杏寿郎,俺には……俺達には<br>果たさなければならない責務がある。
Japanese,scene_evt201208_cp3_q2_s20,detail,冨岡義勇,…………
