Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_fate_chr177_ep1,synopsis,,ある時、街中で行われる結婚式の行列に出くわす一行。その行列を眺めていたルリアは、何の気なしに「ケッコンしてみたい？」とカタリナに尋ねるのだが、「そんな暢気なことを言っている場合では無い」という反応が返ってくる。その夜、一行が森で野営をしていると、周りを帝国兵に包囲されてしまう。帝国兵にルリアの身柄を攫われた一行は、慌ててその後を追いかけるのだった。
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>ある時、街で物資の補給をしている</span><br><span class='scene-font-katari'>一行は、結婚式の行列に出くわした。</span>
Japanese,scene_fate_chr177_ep1,detail,ルリア,わぁ～！<br>見て見てカタリナ！<br>綺麗な花嫁さん！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,ああ。<br>そうだな。
Japanese,scene_fate_chr177_ep1,detail,カタリナ,……おっと。<br>ちょうど我々の前を横切る様だ。<br>さ、端に寄って待とうではないか。
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>結婚式の行列に道を譲る一行は、</span><br><span class='scene-font-katari'>しばらくその様子を眺めていた。</span>
Japanese,scene_fate_chr177_ep1,detail,ルリア,ねぇねぇ、カタリナ。
Japanese,scene_fate_chr177_ep1,detail,カタリナ,ん？ どうした？
Japanese,scene_fate_chr177_ep1,detail,ルリア,カタリナは、ケッコンしてみたい？
Japanese,scene_fate_chr177_ep1,detail,カタリナ,へっ？ <br>け、ケッコン？ 私が！？
Japanese,scene_fate_chr177_ep1,detail,ルリア,うん！ カタリナならドレス姿も<br>似合うだろうなぁ～って思って！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,いやっ、わ、私は……<br>ドレスなど似合うはずが……
Japanese,scene_fate_chr177_ep1,sel1_txt,,<span class='scene-font-katari'>ドレス姿も可愛いよ！</span>
Japanese,scene_fate_chr177_ep1,sel2_txt,,<span class='scene-font-katari'>結婚式には呼んでね！</span>
Japanese,scene_fate_chr177_ep1,detail,カタリナ,っ！ <br>か、かわいいだと！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,……コラッ。<br>気安くそんなことを言って、<br>大人をからかうんじゃない。
Japanese,scene_fate_chr177_ep1,detail,カタリナ,け、結婚式どころか！<br>私には決まった相手もいない！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,まったく……<br>どこでそんな冗談を覚えたんだ。
Japanese,scene_fate_chr177_ep1,detail,ビィ,へへっ、珍しく取り乱しちまって、<br>姐さんもやっぱり女のコなんだな！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,コ、コホン。ビィくん。<br>私は取り乱してなどいないぞ？
Japanese,scene_fate_chr177_ep1,detail,カタリナ,我々は帝国から命を狙われる身。<br>結婚だなんだと、そんな暢気な事を<br>言っている場合ではないのだよ。
Japanese,scene_fate_chr177_ep1,detail,ルリア,の、のん気なのかなぁ……？
Japanese,scene_fate_chr177_ep1,detail,カタリナ,さぁさぁ、そんなことより<br>買い物を済ませてしまおう。
Japanese,scene_fate_chr177_ep1,detail,ルリア,……あっ！<br>ま、待ってよカタリナ！
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>買い物の途中、</span><br><span class='scene-font-katari'>ルリアは防具屋の軒先で</span><br><span class='scene-font-katari'>とある鎧を見つける。</span>
Japanese,scene_fate_chr177_ep1,detail,ルリア,ねぇカタリナ！<br>この鎧、試着してみたらどうかな？
Japanese,scene_fate_chr177_ep1,detail,カタリナ,ん？ 鎧か……<br>だが今日は鎧を買いに<br>来たわけではないぞ？
Japanese,scene_fate_chr177_ep1,detail,ルリア,似合うと思うなぁ。<br>ビィさんはどう思います？
Japanese,scene_fate_chr177_ep1,detail,ビィ,うーん、確かに姐さんの鎧は<br>ちょっと無骨すぎるっつーか……
Japanese,scene_fate_chr177_ep1,detail,ビィ,この鎧を着たら、<br>少しは女らしくなっていいかもな！
Japanese,scene_fate_chr177_ep1,detail,カタリナ,お、女らしく……？
Japanese,scene_fate_chr177_ep1,detail,<span style=color:#ffcccc>カタリナ</span>,<span style='color:#ffcccc'>華麗なる蒼の剣技……</span><br><span style='color:#ffcccc'>見せてあげるわ！</span>
Japanese,scene_fate_chr177_ep1,detail,<span style=color:#ffcccc>カタリナ</span>,<span style='color:#ffcccc'>奥義！</span><br><span class='scene-font-4' style='color:#ffcccc'>アイシクル☆ネイル！</span>
Japanese,scene_fate_chr177_ep1,detail,カタリナ,う、ううむ……
Japanese,scene_fate_chr177_ep1,detail,カタリナ,……しかしだな、ビィくん。<br>鎧の本分は体を防護することだ、<br>そこに女らしさなど必要ないだろう？
Japanese,scene_fate_chr177_ep1,detail,ビィ,まぁ、そりゃそうだけどよぅ……
Japanese,scene_fate_chr177_ep1,detail,カタリナ,それにこの辺りは帝国の者も多い。<br>無駄な買い物をしている間に、<br>ルリアを危険にさらせない。
Japanese,scene_fate_chr177_ep1,detail,カタリナ,さぁ、行こうか。<br>ルリア、[플레이어]。
Japanese,scene_fate_chr177_ep1,detail,ルリア,あっ……<br>カタリナ。
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>防具屋の前をそそくさと</span><br><span class='scene-font-katari'>通り過ぎるカタリナ。</span>
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>そんな一行の姿を、近くに</span><br><span class='scene-font-katari'>偶然居合わせた帝国兵達が</span><br><span class='scene-font-katari'>目撃していた。</span>
Japanese,scene_fate_chr177_ep1,detail,帝国兵１,おい、見ろ！<br>あいつら例の……
Japanese,scene_fate_chr177_ep1,detail,帝国兵２,っ！？<br>カタリナ元中尉と機密の少女！
Japanese,scene_fate_chr177_ep1,detail,帝国兵１,ああ、間違いない。<br>……お前は上に報告してきてくれ、<br>俺はこのまま奴らを尾行する。
Japanese,scene_fate_chr177_ep1,detail,帝国兵２,わかった。<br>気を付けろよ……
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>その夜、森の中で</span><br><span class='scene-font-katari'>野営をしている一行。</span>
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>カタリナは、ひとり浮かない顔を</span><br><span class='scene-font-katari'>しているルリアの異変に気付く。</span>
Japanese,scene_fate_chr177_ep1,detail,カタリナ,……ルリア？<br>夜の森は怖いか？
Japanese,scene_fate_chr177_ep1,detail,ルリア,えっ……あ、うん。<br>森の中は怖いけど、<br>みんながいるから大丈夫。
Japanese,scene_fate_chr177_ep1,detail,カタリナ,では、どうしたんだ？<br>何か不安があるなら、<br>遠慮なく言ってくれ。
Japanese,scene_fate_chr177_ep1,detail,ルリア,えっと……<br>あのね……
Japanese,scene_fate_chr177_ep1,detail,,<span class='scene-font-katari'>カタリナを見つめるルリアは、</span><br><span class='scene-font-katari'>言葉を選びながら話し始める。</span>
Japanese,scene_fate_chr177_ep1,detail,ルリア,カタリナはね、私がいなかったら<br>もっと自由になれたのかなって……
