Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt191228_cp3_q1_s10,synopsis,,アジトに入ると地下からジョヤが発していると思われる煩悩の気配がし、[플레이어]達は地下を目指す。すると手下によって廊下に仕掛けられたトラップが発動され、落とし穴にビカラが落ちてしまう。ビカラを助けるためにジョイも穴に飛び込むが、人を乗せたままでは浮けずにゆっくりと降下していってしまう。一行はビカラ達を助けるためにも急いで地下へ向かう。
Japanese,scene_evt191228_cp3_q1_s10,detail,,<span class='scene-font-katari'>アジトの中ではどこかの部屋で</span><br><span class='scene-font-katari'>大きな機械が稼働しているらしく、</span><br><span class='scene-font-katari'>チェーンの回る音が常に響いていた。</span>
Japanese,scene_evt191228_cp3_q1_s10,detail,루리아,外から見た時は普通のおうちくらいの<br>大きさだと思ってましたけど、<br>結構広そうですね。
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,真下から煩悩の気配がするよ。<br>地下にも部屋があるみたいだ。
Japanese,scene_evt191228_cp3_q1_s10,detail,クビラ,しかも、相当深い所だね……<br>それにきっとこの煩悩は<br>ジョヤが出してるものだろうから……
Japanese,scene_evt191228_cp3_q1_s10,detail,クビラ,かなり下まで降りないと、<br>ジョヤのいる場所まで<br>辿り着かないかも。
Japanese,scene_evt191228_cp3_q1_s10,detail,비이,人が全然いねぇのも嫌な感じだな。<br>さっきの奴ら、どこに行ったんだよ？
Japanese,scene_evt191228_cp3_q1_s10,detail,謎の機械,──！！
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,わっ！？<br>壁から何か出てきたよ！
Japanese,scene_evt191228_cp3_q1_s10,detail,謎の機械,──ッッッ！！
Japanese,scene_evt191228_cp3_q1_s10,detail,ユイシス,っ！ 危ない！
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,ありがとう、ユイシス。<br>お陰で助かったよ！
Japanese,scene_evt191228_cp3_q1_s10,detail,手下１,<span class='scene-font-kokoro'>（よし、ちょうどポイントに入った。</span><br><span class='scene-font-kokoro'>今や！）</span>
Japanese,scene_evt191228_cp3_q1_s10,detail,謎の機械,──！！
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,悪いけど、ここは通らせてもらうよ。
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,さあ、ドーマウス！<br>あいつを──
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,えっ？
Japanese,scene_evt191228_cp3_q1_s10,detail,ビカラ,<span class='scene-font-4'>うわあぁぁ！？</span>
Japanese,scene_evt191228_cp3_q1_s10,detail,,<span class='scene-font-katari'>突然足下が開き、</span><br><span class='scene-font-katari'>ビカラは深い穴の中へ落ちてしまう。</span>
Japanese,scene_evt191228_cp3_q1_s10,detail,ドーマウス,──ッ！！
Japanese,scene_evt191228_cp3_q1_s10,detail,,<span class='scene-font-katari'>しかし咄嗟にドーマウスが</span><br><span class='scene-font-katari'>開いた床板に齧りつき、</span><br><span class='scene-font-katari'>ビカラの落下を食い止めた。</span>
