Language,SceneCode,Type,Name,Origin,Korean
Japanese,scene_evt211228_cp2_q1_s10,synopsis,,フェディエル、ワムデュスと一度騎空艇に戻って来た[플레이어]達は、シンシャ達と合流して朝食をとる。[플레이어]はルリアと近くの島の街でデートをすることに決め、シンシャ達はワムデュスと買い物に出かけることに。こうして[플레이어]とルリアのデートが始まり、その様子をフェディエル、シエテ、ビィは隠れて見守るのだった。,"페디엘, 웜듀스와 한 번 기공정으로 돌아온 [플레이어] 일행은 신샤 일행과 합류해 아침식사를 한다. [플레이어]은(는) 루리아와 가까운 섬의 마을에서 데이트를 하기로 결정했고, 신샤 일행은 웜듀스와 쇼핑을 가기로 했다. 이렇게 해서 루리아와의 데이트가 시작되고, 그 모습을 페디엘, 시에테, 비이는 숨어서 지켜보는 것이었다."
Japanese,scene_evt211228_cp2_q1_s10,detail,,<span class='scene-font-katari'>ビィの身の内に溜め込まれた</span><span class='scene-font-spword'>「力」</span><span class='scene-font-katari'>を</span><br><span class='scene-font-katari'>賭けて、六竜の課す試練を</span><br><span class='scene-font-katari'>こなすことになった[플레이어]。</span>,"<span class='scene-font-katari'>비이의 몸 안에 저장되어 있는 ""힘""을 걸고 육룡이 내리는 시련을 통과하게 된 [플레이어].</span>"
Japanese,scene_evt211228_cp2_q1_s10,detail,,<span class='scene-font-katari'>先鋒となるフェディエルと共に、</span><br><span class='scene-font-katari'>[플레이어]達は一度</span><br><span class='scene-font-katari'>騎空艇へと戻ってきた。</span>,<span class='scene-font-katari'>일행은 그 선봉을 맡은 페디엘과 함께 일단 기공정으로 돌아온 상태였다.</span>
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,おじゃま、するます。,"실례, 했습니다?"
Japanese,scene_evt211228_cp2_q1_s10,detail,フェディエル,さぁ「でぇと」！<br>「でぇと」ぞよ！！,"자, ""데이트!"" ""데이트""하는 거다!"
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,帰ってきたばっかなんだから<br>ちょっと待ってくれよ！,지금 막 돌아온 참이니까 좀 기다려!
Japanese,scene_evt211228_cp2_q1_s10,detail,フェディエル,むむぅ……<br>ヒトの子とは<br>時を惜しむのではないのかえ……？,으음... 인간들은 시간의 흐름을 아쉬워하는 존재 아니었나...?
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,時と場合によるんだよね～<br>これが。,그게 또 때와 장소에 따라서 다르단 말이지~
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,はぁ……やれやれ、<br>なんか朝から大騒ぎだったなぁ。<br>そういや朝飯も食ってねぇし……,하아... 정말. 아침부터 엄청난 소동이었네. 그러고 보니 아침도 못 먹었고...
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,あ、そういえばウィルナスさんのご飯<br>食べないまま帰ってきちゃいましたね。,"어, 그 말을 듣고 보니까 윌나스 씨의 밥도 못 먹고 돌아왔네요."
Japanese,scene_evt211228_cp2_q1_s10,detail,ワムデュス,ワムがぜんぶ食べた。<br>もの足りない。,웜이 전부 먹었어. 부족해.
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,あれ？ フェディエルだけじゃなく<br>ワムデュスもついて来てたのかよ！<br>腹減ってんなら一緒に朝飯にするかぁ。,어라? 페디엘뿐만이 아니라 웜듀스도 따라왔었어? 배고프면 같이 아침밥 먹을까?
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,それ俺も食べていい？<br>もー、数日張り込んでたから<br>疲れちゃってさぁ～,그거 나도 먹어도 될까? 며칠동안 계속 감시하느라 지쳤거든~
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,もちろんです！<br>すぐ食堂に……,물론이죠! 그럼 빨리 식당으로...
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,あっ！<br>[플레이어]いるー！<br>どこいたー！？,아! 단장 있다! 어디 갔었어?
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,あれ？<br>なんかみたことないのいる！<br>どした！？,어라? 본 적 없는 것도 있어! 누구야?
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,あ～、そこら辺全部まとめて<br>食堂で説明ってことでいいか？<br>なっ、[플레이어]。,아~ 그 부분까지 전부 한꺼번에 식당에서 설명해 줄게. 그치? [플레이어].
Japanese,scene_evt211228_cp2_q1_s10,detail,,<span class='scene-font-katari'>[플레이어]は頷き、</span><br><span class='scene-font-katari'>ウグスが呼んで来たシンシャ達と共に</span><br><span class='scene-font-katari'>食堂で遅い朝食を食べる。</span>,<span class='scene-font-katari'>[플레이어]는 고개를 끄덕인 후 우구스가 불러온 신샤 일행과 함께 식당에서 늦은 아침을 먹었다.</span>
Japanese,scene_evt211228_cp2_q1_s10,detail,ワムデュス,あむ、はむはむ……<br>もぐもぐ……,"우물우물, 냠냠..."
Japanese,scene_evt211228_cp2_q1_s10,detail,シンシャ,六竜の試練……ですか。<br>それをこなせないと、ビィさんの力が<br>持っていかれてしまう……,육룡의 시련... 그런 일을 해내지 못하면 비이 씨의 힘을 빼앗기게 된다고요...
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,まぁ、オイラの力ったって<br>そんなのがあるってことすら<br>わからなかったヤツなんだけどさ。,뭐 내 힘이라고는 해도 그런 게 있는지도 몰랐을 정도지만 말야.
Japanese,scene_evt211228_cp2_q1_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（正直、聞いていてあまり</span><br><span class='scene-font-kokoro'>気分は良くない、かな……）</span>,"…………<br><span class='scene-font-kokoro'>(솔직히 듣고 있자니 별로 좋은 기분은 아닌것, 같아...)</span>"
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,すきかってされるの、<br>げんきなくなるもんねー,마음대로 휘둘리면 기운 쭉 빠지지~
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,まぁ、今回は一応、<br>試練をクリアすれば問題ないしね。,뭐 일단 이번에는 시련을 클리어하기만 하면 문제 없을 것 같아.
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,六竜を一度に全部相手にするってのは<br>流石に荷が重いし、個々の試練の形で<br>まだ良かったよ～,"육룡을 한번에 전부 상대하려면 아무래도 짐이 무거울 테니까, 개별 시련이 나오는 형태인 게 차라리 다행이지 않을까~"
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,しれん、ええと……<br>フェディエルしれん、は<br>「でぇと」。,"시련, 음... 페디엘 시련은, ""데이트""."
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,……「でぇと」なに？,"""데이트""... 뭐야?"
Japanese,scene_evt211228_cp2_q1_s10,detail,フェディエル,交わり灯を継がんとする番が<br>互いの品定めをするぞよ！,얽히며 불꽃을 이어가고자 하는 짝이 서로의 품평을 하는 행위지!
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,「つがい」……？,"""짝""...?"
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,つがいわかるー！<br>つがいはねー、ふーふ！<br>おとーさんとおかーさん！,짝 알아~ 짝은 말이지~ 부부야! 아빠랑 엄마!
Japanese,scene_evt211228_cp2_q1_s10,detail,ネクタル,ウグス。「でぇと」が<br>品定めであるならば、<br>父母の前段階では？,"우구스. ""데이트""가 품평이라면 부모가 되기 전의 단계이지 않을까>"
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,つまり、[플레이어]ちゃんが<br>大切に想う相手とデートする姿を<br>見せればいいってことだよね。,요컨대 단장쨩이 소중히 여기는 상대하고 데이트를 하는 모습을 보여주면 된다는 거지.
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,そっか！<br>じゃあ、[플레이어]。<br>でぇと、だれとする？,"그렇구나! 그럼 [플레이어]. 데이트, 누구랑 해?"
Japanese,scene_evt211228_cp2_q1_s10,detail,,<span class='scene-font-katari'>その場にいる面々の視線が</span><br><span class='scene-font-katari'>[플레이어]に一斉に集まる。</span>,<span class='scene-font-katari'>그 자리에 있던 사람들의 시선이 일제히 [플레이어]에게 모여들었다.</span>
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,…………！,…………！
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,ウグスだったらシンシャとする！<br>おとーさんおかーさんちがうけど、<br>シンシャのことだいじだから！,"우구스라면 신샤랑 할 거야! 아빠랑 엄마는 아니지만, 신샤는 소중하니까!"
Japanese,scene_evt211228_cp2_q1_s10,detail,シンシャ,ふふ、ウグスありがとう。<br>今度一緒に、お買い物とかにも<br>行ってみようね。,"후후, 고마워 우구스. 다음에 같이 쇼핑하러 가자."
Japanese,scene_evt211228_cp2_q1_s10,detail,ウグス,うん！,응!
Japanese,scene_evt211228_cp2_q1_s10,detail,クシナ,…………<br><span class='scene-font-kokoro'>（ネクタル、先越されたわね）</span>,"…………<br><span class='scene-font-kokoro'>(넥타르, 새치기 당했네)</span>"
Japanese,scene_evt211228_cp2_q1_s10,detail,ネクタル,クシナ。,쿠시나.
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,ほらほら[플레이어]ちゃん、<br>誰とデートする？,"자자, [플레이어]. 누구랑 데이트할 거야?"
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,あっ！<br>もしかしてお兄さんとか……,앗! 혹시 이 오빠랑...
Japanese,scene_evt211228_cp2_q1_s10,sel1_txt,,<span class='scene-font-katari'>シエテはない</span>,<span class='scene-font-katari'>시에테는 아니지</span>
Japanese,scene_evt211228_cp2_q1_s10,sel2_txt,,<span class='scene-font-katari'>えーと……</span>,<span class='scene-font-katari'>으음...</span>
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,あははは、<br>そんなにハッキリ断られると<br>逆に意識してるのかな～なんて……！,"아하하, 그렇게 딱 잘라 거절하니까 오히려 의식하는 거 같잖아...!"
Japanese,scene_evt211228_cp2_q1_s10,detail,ムゲン,どんまい、シエテ。,"힘 내, 시에테."
Japanese,scene_evt211228_cp2_q1_s10,detail,シエテ,うぐっ、純粋に慰められると堪えるね！<br>でもありがとねムゲン……,"으윽, 그렇게 순수한 위로를 받으니까 대미지 확 오는데! 그래도 고마워, 무겐..."
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,……あ、あのっ……！,"...저, 저기...!"
Japanese,scene_evt211228_cp2_q1_s10,detail,フェディエル,無論、蒼の娘であろ？,당연히 푸른 소녀와 하는 거겠지?
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,えっ……,어...?
Japanese,scene_evt211228_cp2_q1_s10,detail,フェディエル,番なるものは運命共同体。<br>特異点と、命を共有する蒼の娘は<br>当然番であろ！,짝이라는 것은 운명공동체. 특이점과 생명을 공유하는 푸른 소녀는 당연히 짝이지 않겠어!
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,そっ……そうですね！ <br>そういう見方も出来ますね、<br>ねっ！？ [플레이어]！,"그... 그렇죠! 그런 식으로 볼 수도 있겠어요. 그렇죠, [플레이어]?!"
Japanese,scene_evt211228_cp2_q1_s10,detail,,<span class='scene-font-katari'>[플레이어]は頷き、</span><br><span class='scene-font-katari'>ルリアに手を差し出す。</span>,[플레이어]는 고개를 끄덕이며 루리아에게 손을 내밀었다.
Japanese,scene_evt211228_cp2_q1_s10,sel1_txt,,<span class='scene-font-katari'>デート、してくれる？ ルリア</span>,"<span class='scene-font-katari'>나랑 데이트해 줄래, 루리아?</span>"
Japanese,scene_evt211228_cp2_q1_s10,detail,ルリア,はいっ！<br>私で良ければ！！,네! 저로 괜찮다면요!
Japanese,scene_evt211228_cp2_q1_s10,detail,ビィ,大丈夫か、[플레이어]？<br>ちゃんとルリアのこと<br>エスコート出来るのかよ～？,"괜찮겠어, [플레이어]? 루리아 제대로 에스코트할 수 있는 거야~?"
